Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
77,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.07,1.201,5.24,0.082,1.337,5.738,0.0,0.834848860134,0.449815934235,0.283855069544,0.0115997643511,0.141367432611,0.000179448563982,-0.482588754587,0.493277402415,0.311146116377,0.051957065104,0.651363204104,0.000204204633749,0.264830890907,-0.519158807807,-0.327767532879,0.0591248724135,0.741222897414,0.122470325024,0.660192265741,0.741044662449,0.528353208583,0.597909140566,0.602783167157,0.672769396791,0.223016661096,0.705439513789,2.49947990786e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.068,0.143,0.0,0.0,0.0,0.016,0.068,0.143,0.018,0.072,0.149,0.0,0.0,0.0,0.018,0.072,0.149,7924.0,0.01,0.001,0.0,8.37087434196e-13,8.82964120439e-12,4.83604084004e-11,2.60408314329e-31,0.0,0.87269,0.0,7.9736822281e-30,0.0,0.121993547293,0.0,4.86571386315,0.0,3.22249369394,4.287e-23,0.0,0.00574484013078,3.675e-26,0.0,3.675e-26,4.13081872415e-07,2.22677172803e-06,2.49947990786e-06,7.9422282448e-07,8.98779601767e-07,9.06106259585e-07,5.1417683788e-07,1.70444735066e-07,5.39145597653e-07,0.94538964038,0.0163550909009
78,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.128,1.205,5.221,0.152,1.361,5.633,0.0,0.785346514525,0.282356935749,0.531238510138,-0.127936489483,-0.0701663235643,-0.00513849646157,-0.391962901454,0.308809015368,0.589393708316,0.534579928344,0.343241938833,-0.00613400367967,0.479094881897,-0.211554880868,-0.388016477983,0.638146833818,0.40973995634,0.122624720599,0.662651334291,0.738820943842,0.608594251826,0.627795376301,0.485268999772,0.248881484886,0.514076138786,0.820843304177,2.3634098375e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.068,0.142,0.0,0.0,0.0,0.022,0.068,0.142,0.024,0.073,0.148,0.0,0.0,0.0,0.024,0.073,0.148,71830.0,0.01,0.001,0.0,1.96728967705e-17,8.64360611162e-12,4.99870659762e-11,1.52711913921e-31,0.0,0.86937,0.0,6.53911446772e-30,0.0,6.00536504037,0.0,1.97082096749,0.0,3.21051128908,3.469e-23,0.0,0.00574484013078,2.764e-26,0.0,2.764e-26,3.92263475203e-07,2.11975133536e-06,2.3634098375e-06,8.8645578094e-07,9.14423425622e-07,7.06824799722e-07,3.81400594713e-07,7.8780044707e-07,1.257908456e-06,0.945284951005,0.0162942081836
79,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.093,1.123,5.574,0.113,1.318,6.006,0.0,0.823000147492,0.439867522107,0.327576828752,0.0406953804796,-0.142213316876,0.0367811927847,-0.350701738693,0.560081970348,0.386541584221,0.127224134808,0.629573859064,0.0430656609422,0.443251103113,-0.371888447455,-0.312734323459,0.148961766557,0.737143423033,0.1225351887,0.666606912103,0.735268897932,0.590099734622,0.534453188974,0.605096762506,0.765205193094,0.478292240907,0.430926379734,2.57810673069e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.066,0.147,0.0,0.0,0.0,0.019,0.066,0.147,0.021,0.072,0.153,0.0,0.0,0.0,0.021,0.072,0.153,76741.0,0.01,0.001,0.0,1.30945951485e-11,1.55919400322e-11,5.16866395261e-11,3.03773065392e-31,0.0,0.92996,0.0,9.19860614176e-30,0.0,1.20641560469,0.0,4.58160818759,0.0,3.25850593922,5.007e-23,0.0,0.00574484013078,3.994e-26,0.0,3.994e-26,4.29650697346e-07,2.33735409135e-06,2.57810673069e-06,1.10286765332e-06,9.98866970702e-07,1.13089636776e-06,1.65741336772e-06,1.03596781741e-06,9.3337466698e-07,0.956624429455,0.0125935421486
81,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.101,1.042,5.52,0.113,1.158,6.053,0.0,0.837114645135,0.371899491901,0.375591993104,0.0192291948397,0.139609210317,-0.0686414678285,-0.430768767371,0.377623924234,0.442971620383,0.617032962331,0.300288622379,-0.071380676151,0.322289447429,-0.465624715516,-0.406191287846,0.641656296871,0.312271948488,0.122383919996,0.675908260764,0.726753189988,0.562713395289,0.694470307998,0.448402303821,0.266863226498,0.288303141569,0.919600629026,2.48751998306e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.064,0.146,0.0,0.0,0.0,0.02,0.064,0.146,0.021,0.067,0.153,0.0,0.0,0.0,0.021,0.067,0.153,22448.0,0.01,0.001,0.0,2.14224880723e-13,8.87400483872e-12,5.00082627625e-11,2.76340526226e-31,0.0,0.92064,0.0,8.56304649909e-30,0.0,0.342011592331,0.0,4.87919614555,0.0,3.72144390639,4.544e-23,0.0,0.00574484013078,3.655e-26,0.0,3.655e-26,4.18893856662e-07,2.31348871739e-06,2.48751998306e-06,8.43037870795e-07,1.0404315495e-06,6.71780921937e-07,1.88790378545e-07,2.03957884894e-07,6.50564535033e-07,0.954648456783,0.0129973884073
105,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.136,1.193,5.162,0.171,1.333,5.633,0.0,0.812934615641,0.292001672267,0.483511107324,-0.125354299941,0.066148640706,-0.0430586327764,-0.376432472712,0.321836475789,0.590785983185,0.630237462699,0.0814769486787,-0.0514275105392,0.439246023869,-0.276928097076,-0.38943043854,0.752730443706,0.0973128120122,0.141562587338,0.640330352678,0.754941768155,0.540283354155,0.755698731146,0.37015311017,0.561593977866,0.610607780233,0.558363987685,2.58693220658e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.023,0.068,0.142,0.0,0.0,0.0,0.023,0.068,0.142,0.026,0.072,0.148,0.0,0.0,0.0,0.026,0.072,0.148,103992.0,0.01,0.001,0.0,2.64267874453e-16,8.65832300246e-12,4.90479925962e-11,2.83965244558e-31,0.0,0.85938,0.0,8.44446313854e-30,0.0,0.396371820861,0.0,1.49481194277,0.0,0.689042199976,4.569e-23,0.0,0.00574484013078,3.721e-26,0.0,3.721e-26,4.85087501949e-07,2.19419733027e-06,2.58693220658e-06,3.87171513769e-07,5.41539952029e-07,2.6525477583e-07,8.08884640812e-07,8.79481038717e-07,8.04232366124e-07,0.943139621421,0.0169121462584
109,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.121,1.263,5.108,0.132,1.462,5.512,0.0,0.808684530719,0.368785055538,0.435999182988,0.118459455491,0.0768048333505,-0.0392388165743,-0.496706020556,0.342800464793,0.448184010362,0.657825202073,0.0250675512948,-0.0440724522884,0.309564844809,-0.408299992986,-0.434525425225,0.738859434702,0.0281554989391,0.141233294616,0.655507539075,0.741864558196,0.404389017253,0.685146222471,0.605841709161,0.930795941381,0.223930380927,0.288918846747,2.56013983813e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.07,0.141,0.0,0.0,0.0,0.022,0.07,0.141,0.023,0.075,0.146,0.0,0.0,0.0,0.023,0.075,0.146,96665.0,0.01,0.001,0.0,4.95388084267e-12,9.81019363973e-12,4.9503732454e-11,3.38223089317e-31,0.0,0.85007,0.0,8.58652678718e-30,0.0,5.76287365034,0.0,4.68313912141,0.0,5.35929178136,4.698e-23,0.0,0.00574484013078,4.122e-26,0.0,4.122e-26,4.8738948373e-07,2.26212581048e-06,2.56013983813e-06,6.1685473185e-07,1.04512158172e-06,9.24150531056e-07,1.21779642401e-06,2.92976800819e-07,3.78003730739e-07,0.94059153222,0.0179811068675
110,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.117,1.31,5.275,0.136,1.501,5.633,0.0,0.817841743617,0.551487054447,0.0784402669549,-0.00883173772227,-0.144104254291,0.0532968269357,-0.384870846707,0.676949784154,0.0596191611392,0.467938607224,0.410185183571,0.0658963391441,0.419316627955,-0.464211643061,-0.111360895753,0.578560543529,0.507154056302,0.141500168034,0.659943185128,0.737870378081,0.264339131197,0.404503052537,0.875501058941,0.538807395228,0.496568528386,0.680519130859,2.47553661878e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.021,0.071,0.143,0.0,0.0,0.0,0.021,0.071,0.143,0.023,0.076,0.148,0.0,0.0,0.0,0.023,0.076,0.148,25932.0,0.01,0.001,0.0,1.4276526823e-17,8.86828946668e-12,4.85334498388e-11,2.85037706477e-31,0.0,0.87869,0.0,7.92147990955e-30,0.0,2.22448459621,0.0,4.50736196618,0.0,0.800884616965,4.196e-23,0.0,0.00574484013078,3.633e-26,0.0,3.633e-26,4.74729516101e-07,2.21409284019e-06,2.47553661878e-06,1.46431895395e-07,2.24076353765e-07,4.84987897556e-07,9.06332396901e-07,8.35282047989e-07,1.144706885e-06,0.946787875074,0.0161530016532
111,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.097,1.283,5.466,0.117,1.454,5.87,0.0,0.831350395006,0.265592742,0.462540144889,-0.138168563678,-0.0726847886278,-0.0188016811995,-0.301415860224,0.32082713739,0.582957376067,0.525274547461,0.436018659443,-0.0196610548914,0.466116873363,-0.270920099258,-0.446486343783,0.549283417856,0.455947886044,0.141244955686,0.663152859848,0.735036153511,0.735303989018,0.250192144532,0.629866600598,0.134545387905,0.954020209649,0.267848797227,2.40702172227e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.071,0.146,0.0,0.0,0.0,0.019,0.071,0.146,0.021,0.075,0.151,0.0,0.0,0.0,0.021,0.075,0.151,56793.0,0.01,0.001,0.0,2.23072410867e-12,8.82239254026e-12,4.86570374596e-11,2.48938318695e-31,0.0,0.91131,0.0,7.15629923301e-30,0.0,3.08784754041,0.0,1.87313292949,0.0,2.57575053454,3.809e-23,0.0,0.00574484013078,3.071e-26,0.0,3.071e-26,4.62534631628e-07,2.17162561489e-06,2.40702172227e-06,1.03912528037e-06,3.53569389282e-07,8.90122068856e-07,1.99872335826e-07,1.41723362426e-06,3.97899664817e-07,0.953091206515,0.0141021673286
112,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.105,1.197,5.326,0.128,1.318,5.773,0.0,0.788948601937,0.0493151050277,0.592936393998,0.0727170653549,-0.13515467064,0.0427224633616,-0.384803653615,0.0861978442323,0.647672477874,0.0419470034717,0.6491776962,0.0488483973194,0.474631306247,-0.00196298254166,-0.468060779005,0.0479617449631,0.742262677283,0.141497047767,0.667350325783,0.731178588411,0.618546588621,0.560944860079,0.550219030621,0.356495501356,0.408602868062,0.840211076888,2.5144845782e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.068,0.144,0.0,0.0,0.0,0.02,0.068,0.144,0.022,0.072,0.15,0.0,0.0,0.0,0.022,0.072,0.15,121897.0,0.01,0.001,0.0,4.25938197649e-14,8.86265793714e-12,4.93152332944e-11,2.93455034491e-31,0.0,0.88734,0.0,8.61239660255e-30,0.0,5.17783603143,0.0,1.63830601142,0.0,0.886599884543,4.63e-23,0.0,0.00574484013078,3.884e-26,0.0,3.884e-26,4.86600879882e-07,2.29498255151e-06,2.5144845782e-06,9.15636277556e-07,8.30368274671e-07,8.14490798763e-07,1.43691536618e-07,1.64694291387e-07,3.38661274161e-07,0.949060195627,0.0151075336843
113,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.105,1.337,5.679,0.124,1.501,6.119,0.0,0.811316196202,0.0823207958641,0.55985949715,-0.137655072465,-0.0509680372806,-0.0110818290718,-0.344821018456,0.0890420822017,0.658703008232,0.583951445146,0.313302126631,-0.0122804652034,0.471795377521,-0.0794276713863,-0.481304196513,0.64711297712,0.347189605553,0.141414896463,0.670890779864,0.727947380345,0.5312466597,0.754486661164,0.385391832663,0.564759498005,0.556736721319,0.609172334031,2.53477506294e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.072,0.149,0.0,0.0,0.0,0.02,0.072,0.149,0.022,0.076,0.154,0.0,0.0,0.0,0.022,0.076,0.154,77326.0,0.01,0.001,0.0,1.40685037819e-17,8.90086656589e-12,5.09991343866e-11,3.26505406411e-31,0.0,0.94795,0.0,9.18572672064e-30,0.0,2.68308232224,0.0,1.45692374124,0.0,5.73252797841,4.867e-23,0.0,0.00574484013078,4.083e-26,0.0,4.083e-26,4.92418769215e-07,2.33609909819e-06,2.53477506294e-06,4.43353127787e-07,6.29658587011e-07,3.21629644752e-07,8.06889921918e-07,7.95427524779e-07,8.70343958405e-07,0.959377298628,0.0122285196404
140,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.183,1.248,5.236,0.222,1.411,5.703,0.0,0.78045222429,0.162376687965,0.582048667323,-0.0150985088354,0.159748304233,-0.0336101353166,-0.543357799783,0.122277881781,0.535155072436,0.205939949269,0.599898796121,-0.0400760199002,0.304829293948,-0.18484703103,-0.547121470302,0.245558472985,0.715306733073,0.15798655533,0.648061737497,0.745020961267,0.758969664504,0.625061371986,0.182382371992,0.502200364711,0.426927632297,0.752015684986,2.53201938871e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.027,0.07,0.143,0.0,0.0,0.0,0.027,0.07,0.143,0.029,0.074,0.149,0.0,0.0,0.0,0.029,0.074,0.149,29066.0,0.01,0.001,0.0,2.81559297557e-13,8.48332184163e-12,4.9377467555e-11,3.94615017152e-31,0.0,0.87203,0.0,8.20083317091e-30,0.0,2.95513930922,0.0,1.40058417086,0.0,2.13255094142,4.42e-23,0.0,0.00574484013078,3.963e-26,0.0,3.963e-26,5.36931230192e-07,2.20249492261e-06,2.53201938871e-06,5.95854620508e-07,4.90725418969e-07,1.43185405337e-07,7.6545036354e-07,6.50720179256e-07,1.14621716731e-06,0.946117906562,0.0160760055491
142,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.132,1.275,5.434,0.167,1.415,5.823,0.0,0.829649889315,0.0277521784967,0.534122487874,0.0668139768746,-0.14546455991,0.0888931158968,-0.398066058954,0.0901260106933,0.630172298257,0.569628237096,0.322374432708,0.1003526178,0.367766012453,0.0359725935352,-0.554444887934,0.643060873595,0.363932773731,0.158168215158,0.656105076982,0.73790849275,0.537302224498,0.629407620974,0.561384330213,0.20582329126,0.614228683949,0.76181355763,2.54175566935e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.023,0.07,0.145,0.0,0.0,0.0,0.023,0.07,0.145,0.025,0.074,0.15,0.0,0.0,0.0,0.025,0.074,0.15,24180.0,0.01,0.001,0.0,3.2780511818e-18,9.01442474271e-12,4.96778721347e-11,3.9523603764e-31,0.0,0.90598,0.0,8.5019284937e-30,0.0,6.17648255552,0.0,4.8017567379,0.0,3.05627236614,4.662e-23,0.0,0.00574484013078,4.245e-26,0.0,4.245e-26,5.44816818806e-07,2.25998049283e-06,2.54175566935e-06,8.16370784132e-07,9.56314658018e-07,8.52960856961e-07,7.09422211897e-08,2.11709505232e-07,2.62578377695e-07,0.952444458051,0.0142362938249
143,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.152,1.24,5.547,0.167,1.368,5.882,0.0,0.817660595903,0.360407409168,0.422349075228,-0.0922517617735,-0.12103107216,-0.043725720377,-0.34227505653,0.406181631676,0.521731206224,0.0730723815407,0.662124840685,-0.0479258152586,0.458334062879,-0.351568658849,-0.361856693632,0.0800913839276,0.725725557388,0.158047140122,0.659780515813,0.734650102058,0.531801359343,0.725062151378,0.43757535447,0.573074154543,0.325557738992,0.75206261174,2.50043180679e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.024,0.069,0.147,0.0,0.0,0.0,0.024,0.069,0.147,0.025,0.073,0.151,0.0,0.0,0.0,0.025,0.073,0.151,148526.0,0.01,0.001,0.0,9.20455162993e-16,8.88614353889e-12,4.8481045883e-11,3.41411963866e-31,0.0,0.9253,0.0,8.15574145352e-30,0.0,2.84325101015,0.0,4.79978598928,0.0,2.55525350459,4.443e-23,0.0,0.00574484013078,3.897e-26,0.0,3.897e-26,5.37924237709e-07,2.24560805561e-06,2.50043180679e-06,7.74098309702e-07,1.05541171708e-06,6.36941475066e-07,3.1022213073e-07,1.76234113273e-07,4.0711392061e-07,0.956181648665,0.0129331801166
144,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.124,1.279,5.322,0.144,1.396,5.738,0.0,0.810633288149,0.551146112954,0.11820258139,0.0321458158596,0.155262457136,-0.00773696880127,-0.510089804134,0.534480797462,0.120130709852,0.191366123388,0.634843624484,-0.00853653891602,0.287313993185,-0.60566696651,-0.123824582791,0.211142684101,0.700450970554,0.158064386698,0.663310883153,0.731460403541,0.665164547895,0.580702453482,0.469404713168,0.729701840042,0.4720364951,0.494688560543,6.40648098994e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.071,0.144,0.0,0.0,0.0,0.022,0.071,0.144,0.024,0.074,0.149,0.0,0.0,0.0,0.024,0.074,0.149,97658.0,0.01,0.001,0.0,2.57348636133e-10,2.57504095514e-10,2.62433120058e-10,8.67613312214e-30,0.0,0.88667,0.0,2.15687815937e-28,0.0,3.35424222146,0.0,4.71178734162,0.0,5.56991724132,1.322e-21,0.0,0.00574484013078,1.096e-24,0.0,1.096e-24,1.25639483567e-06,5.27241072733e-06,5.81410583815e-06,5.40110977558e-06,4.71528091527e-06,3.81154767346e-06,6.40648098994e-06,4.14428560608e-06,4.34316139161e-06,0.948511661295,0.0155062339143
145,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.148,1.283,5.586,0.167,1.462,6.029,0.0,0.828421880381,0.350609199687,0.409879370055,-0.0857948947487,0.124211574502,-0.0910833638046,-0.378339686081,0.277314577401,0.415426858185,0.412729540115,0.654778115205,-0.0723631696988,0.396287348464,-0.475409793519,-0.483295737602,0.327902006508,0.520202788813,0.158005878544,0.66730636593,0.727829895192,0.483449741215,0.841957382071,0.239549816313,0.141425693267,0.822814592197,0.550431576266,2.09149296453e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.024,0.071,0.147,0.0,0.0,0.0,0.024,0.071,0.147,0.025,0.075,0.153,0.0,0.0,0.0,0.025,0.075,0.153,72372.0,0.01,0.001,0.0,1.63768726414e-14,8.9655567565e-12,4.80848171301e-11,1.99680464637e-31,0.0,0.93196,0.0,4.23160609916e-30,0.0,2.45237561589,0.0,5.30303644081,0.0,2.63765991858,2.257e-23,0.0,0.00574484013078,1.889e-26,0.0,1.889e-26,4.54045904836e-07,1.91757246954e-06,2.09149296453e-06,8.20562946707e-07,1.42906071001e-06,4.0658973705e-07,2.62659108664e-07,1.52815052478e-06,1.02227441042e-06,0.957301502415,0.0127025824732
146,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.121,1.314,5.524,0.148,1.462,5.932,0.0,0.800496138032,0.0306887858317,0.577247626432,0.158166721635,-0.00570941030434,0.0297502616633,-0.511093945593,0.0498459700482,0.532918150563,0.63951143627,0.206001571982,0.0320390077091,0.309963442504,-0.00957176610747,-0.61584525781,0.688710306773,0.221849677408,0.158183672466,0.670459552324,0.72488751849,0.600771793896,0.482665867676,0.637265181725,0.524232598162,0.62621493011,0.577091885519,2.46563803362e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.071,0.147,0.0,0.0,0.0,0.022,0.071,0.147,0.024,0.075,0.152,0.0,0.0,0.0,0.024,0.075,0.152,132118.0,0.01,0.001,0.0,1.45628958178e-14,8.44417066028e-12,4.83931885599e-11,4.26634503543e-31,0.0,0.9213,0.0,8.23670071194e-30,0.0,6.11664387145,0.0,4.62866299335,0.0,0.548132285644,4.43e-23,0.0,0.00574484013078,3.756e-26,0.0,3.756e-26,5.38047171708e-07,2.28050632691e-06,2.46563803362e-06,6.74382405872e-07,5.4180534503e-07,7.153472097e-07,5.64748181116e-07,6.74612269453e-07,6.21692725379e-07,0.955087656359,0.0135130105423
148,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.124,1.38,5.407,0.163,1.539,5.909,0.0,0.796054208724,0.2628445516,0.521743094707,-0.132222647705,0.0866703699467,-0.0826918648879,-0.458711123179,0.199825813288,0.531536004412,0.164403250747,0.658222494643,-0.0874449678075,0.376028237412,-0.316595906337,-0.485801438108,0.173853098954,0.696056920863,0.158120067567,0.678641140656,0.717247688349,0.584453771925,0.566364030271,0.581072778314,0.581575067329,0.567644195876,0.582709625758,2.50024521181e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.073,0.145,0.0,0.0,0.0,0.022,0.073,0.145,0.025,0.077,0.152,0.0,0.0,0.0,0.025,0.077,0.152,46117.0,0.01,0.001,0.0,1.24194207884e-17,8.73344903825e-12,5.04732849377e-11,4.61954692221e-31,0.0,0.90132,0.0,9.05751037799e-30,0.0,1.69170093112,0.0,4.71153949858,0.0,5.1504086288,4.887e-23,0.0,0.00574484013078,4.036e-26,0.0,4.036e-26,5.51188868569e-07,2.365667105e-06,2.50024521181e-06,8.30570469507e-07,8.04863038158e-07,8.25765720892e-07,2.93255239483e-07,2.86230693085e-07,2.9382733279e-07,0.951512802518,0.0148018164225
174,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.171,1.349,5.124,0.198,1.539,5.594,0.0,0.833776170637,0.123143533939,0.517967991472,0.0281835129042,-0.143414841417,0.0743164697196,-0.348932640155,0.193486073648,0.608676326137,0.522056975937,0.438469905629,0.0781386044314,0.414046773613,-0.0794323525012,-0.549828701089,0.548906637887,0.461020641054,0.173044327584,0.651615623922,0.738547723137,0.366551104542,0.876653763634,0.311638358462,0.353488783038,0.408406893377,0.84157559952,2.2929268867e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.026,0.072,0.141,0.0,0.0,0.0,0.026,0.072,0.141,0.028,0.077,0.147,0.0,0.0,0.0,0.028,0.077,0.147,108675.0,0.01,0.001,0.0,2.12078608865e-17,8.53515283088e-12,4.88302966749e-11,2.84928521276e-31,0.0,0.85273,0.0,5.70226371536e-30,0.0,3.42186082786,0.0,4.27095992221,0.0,0.657017377004,3.078e-23,0.0,0.00574484013078,2.811e-26,0.0,2.811e-26,5.37240829369e-07,2.02303376894e-06,2.2929268867e-06,5.99700663723e-07,1.43426070033e-06,5.09859957031e-07,5.0730341376e-07,5.86118205598e-07,1.20777290556e-06,0.941989788462,0.017733066434
175,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.222,1.329,5.291,0.237,1.501,5.765,0.0,0.817121061594,0.465828922436,0.30649635776,-0.137946424387,-0.0484494829762,-0.0281766059849,-0.324794190231,0.529379054313,0.371326687141,0.536658002956,0.433113505911,-0.0289782081113,0.474540037322,-0.445391355288,-0.269377516895,0.551925498144,0.445435242159,0.173238089091,0.655925605383,0.734676911773,0.230262519987,0.580468666452,0.781047565233,0.397712955303,0.91356065854,0.0850372174545,1.9962404992e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.029,0.072,0.143,0.0,0.0,0.0,0.029,0.072,0.143,0.03,0.076,0.15,0.0,0.0,0.0,0.03,0.076,0.15,20221.0,0.01,0.001,0.0,3.55580312868e-17,8.84830550067e-12,5.12315067221e-11,1.26818664413e-31,0.0,0.88135,0.0,2.34896205425e-30,0.0,3.0307491121,0.0,2.40433320907,0.0,5.05672166878,1.035e-23,0.0,0.00574484013078,9.034e-27,0.0,9.034e-27,4.0953309528e-07,1.55060151527e-06,1.73676880926e-06,5.88516485174e-07,1.4835909003e-06,1.9962404992e-06,7.33636082742e-07,1.68518790736e-06,1.56862808387e-07,0.948506076244,0.015492380828
