Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdbQ
25,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,2.233,6.143,0.493,2.689,7.118,0.0,0.821540818937,0.466908381211,0.287543854249,0.155611220923,0.0130738740408,0.0627869933241,-0.483909062363,0.542993069513,0.28518272985,0.355792115211,0.509049232042,0.0776464259535,0.284484671274,-0.454839647087,-0.340977019654,0.439995366333,0.629522953877,0.122393378999,0.479432853221,0.869001726137,0.488264153384,0.858354437147,0.157561977488,0.177080986229,0.594496943912,0.784356875405,2.07438632064e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.166,0.275,0.0,0.0,0.0,0.066,0.166,0.275,0.078,0.182,0.296,0.0,0.0,0.0,0.078,0.182,0.296,24187.0,0.01,0.001,2.74739950225e-13,8.54407924439e-12,4.99259309993e-11,1.89841888933e-32,0.0,0.98588,0.0,1.54142880415e-30,0.0,3.7872066597,0.0,3.85515129911,0.0,0.446633622154,2.017e-23,0.0,0.0182304231895,1.695e-26,0.0,1.695e-26,2.89611929652e-07,1.13445249159e-06,2.05626537019e-06,8.60544253098e-07,1.51281222037e-06,2.77696106286e-07,4.68325563268e-07,1.57226431843e-06,2.07438632064e-06,0.958986458977
26,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.358,2.356,5.823,0.506,2.862,6.649,0.0,0.82679155277,0.267545900807,0.472272887821,-0.0406580392714,0.141916040322,-0.0291341256464,-0.481467094294,0.260437015351,0.498527997205,0.0510485949441,0.669609645859,-0.0315006385794,0.287687465614,-0.325258046752,-0.532190859045,0.0551951810339,0.724000840096,0.122176138115,0.484392383976,0.866277674664,0.193541676243,0.707732357719,0.67945311052,0.382953619317,0.852742498103,0.355213678484,2.39415338333e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.066,0.17,0.268,0.0,0.0,0.0,0.066,0.17,0.268,0.079,0.188,0.286,0.0,0.0,0.0,0.079,0.188,0.286,47149.0,0.01,0.001,1.6549128767e-15,8.46966453573e-12,5.08403586465e-11,5.54049430589e-32,0.0,0.93196,0.0,2.9371130083e-30,0.0,4.2793548822,0.0,0.849804743364,0.0,3.80081739612,3.753e-23,0.0,0.0182304231895,3.313e-26,0.0,3.313e-26,3.37661263803e-07,1.33872740678e-06,2.39415338333e-06,2.83482084709e-07,1.03662140412e-06,9.95200558199e-07,9.18404372105e-07,2.04505819774e-06,8.51878083652e-07,0.951131752744
27,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.37,2.307,6.045,0.53,2.813,6.859,0.0,0.816541089391,0.214610410811,0.512054465595,0.150815850544,0.047516569709,0.0641919845559,-0.472965572555,0.257587601144,0.501678244065,0.30086261974,0.603019243066,0.0687441356922,0.317360755987,-0.192497433798,-0.580219700619,0.322198182518,0.645782132414,0.122245352116,0.485452121438,0.86567448367,0.208525811016,0.749372898477,0.628456239661,0.563747579,0.780708626784,0.26959730569,2.09752010123e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.068,0.169,0.273,0.0,0.0,0.0,0.068,0.169,0.273,0.081,0.186,0.291,0.0,0.0,0.0,0.081,0.186,0.291,29356.0,0.01,0.001,9.2312533798e-15,8.91864096416e-12,5.02677641117e-11,3.94556744651e-32,0.0,0.96928,0.0,2.03904509683e-30,0.0,2.47269098167,0.0,5.55053548643,0.0,4.49776547476,2.217e-23,0.0,0.0182304231895,1.959e-26,0.0,1.959e-26,2.96199192862e-07,1.17624534638e-06,2.09752010123e-06,5.48692814539e-07,1.9718207679e-06,1.65365343156e-06,8.60390660008e-07,1.19151626667e-06,4.11458979905e-07,0.956901445947
32,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.444,2.763,5.292,0.555,3.417,6.267,0.0,0.805585809696,0.25598713323,0.513403057022,-0.055152453641,0.137395774076,-0.0578728933687,-0.477667317244,0.205150045357,0.503806238485,0.255170605944,0.638330131724,-0.059855034243,0.340490147202,-0.310727075251,-0.52766400893,0.263910173961,0.660192875605,0.141819084055,0.469725428231,0.871346870925,0.181455960632,0.398109539227,0.899212171363,0.342382197916,0.851102791222,0.397993051856,2.4513483119e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.074,0.185,0.256,0.0,0.0,0.0,0.074,0.185,0.256,0.083,0.205,0.278,0.0,0.0,0.0,0.083,0.205,0.278,124692.0,0.01,0.001,2.54234097506e-17,8.71513886904e-12,5.09776117334e-11,3.95060875897e-32,0.0,0.84295,0.0,1.73391916102e-30,0.0,2.31819165977,0.0,5.56744983306,0.0,0.475423383997,2.261e-23,0.0,0.0182304231895,1.87e-26,0.0,1.87e-26,3.45263920028e-07,1.14356430779e-06,2.12132688887e-06,2.49267001115e-07,5.4688515391e-07,1.23525245762e-06,9.86130032167e-07,2.4513483119e-06,1.1463005478e-06,0.94062831491
33,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.345,2.381,5.823,0.506,2.837,6.686,0.0,0.826567149105,0.144481659278,0.520752936176,-0.0623084449265,-0.14438086891,0.00240000546636,-0.332008233867,0.186973968325,0.66803791899,0.269691504625,0.579480231683,0.00282678065574,0.454470604055,-0.125512923741,-0.45929729972,0.317648746629,0.682524907656,0.14192679665,0.47762004807,0.867027031917,0.683821092677,0.660108358193,0.31087886492,0.202035306324,0.819605202169,0.536124097179,2.36526787826e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.065,0.171,0.268,0.0,0.0,0.0,0.065,0.171,0.268,0.079,0.187,0.287,0.0,0.0,0.0,0.079,0.187,0.287,27502.0,0.01,0.001,1.79533780604e-12,8.98305560062e-12,4.86304626522e-11,5.21039613307e-32,0.0,0.93196,0.0,2.5539361985e-30,0.0,2.64931438422,0.0,5.38866433683,0.0,6.23159814885,3.564e-23,0.0,0.0182304231895,2.99e-26,0.0,2.99e-26,3.87179269877e-07,1.30295748129e-06,2.36526787826e-06,9.57513644633e-07,9.24310125374e-07,4.35305020826e-07,5.04694567903e-07,2.04741587441e-06,1.33926551993e-06,0.951173171966
34,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.493,2.603,5.712,0.58,3.109,6.538,0.0,0.831499769063,0.455546245235,0.275575307624,0.114460002461,-0.109740193934,0.0872508087691,-0.269561044462,0.501692549758,0.238196811434,0.12759738611,0.771368855526,0.0672878247424,0.473079932323,-0.523053114501,-0.366767190778,0.0984031056595,0.594879670396,0.14131804208,0.481298498605,0.865090149189,0.812710283599,0.542498137164,0.212597662513,0.387787982959,0.86594466803,0.315848558936,2.79527726183e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.078,0.179,0.265,0.0,0.0,0.0,0.078,0.179,0.265,0.085,0.196,0.284,0.0,0.0,0.0,0.085,0.196,0.284,20638.0,0.01,0.001,2.24709136134e-11,2.40589628561e-11,5.60251515372e-11,6.92216813312e-32,0.0,0.91332,0.0,4.45704345186e-30,0.0,5.57681671447,0.0,3.96812761763,0.0,0.541144671276,6.249e-23,0.0,0.0182304231895,5.276e-26,0.0,5.276e-26,4.43630650087e-07,1.51090945416e-06,2.71572192496e-06,2.1301005108e-06,1.42187884465e-06,5.57215035484e-07,1.25178313488e-06,2.79527726183e-06,1.01956202003e-06,0.951627557359
35,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.382,2.257,5.872,0.518,2.85,6.797,0.0,0.790846122232,0.587956984247,0.0779346381438,0.149005265137,0.0243437623094,-0.00563806387953,-0.469834598197,0.426397604139,0.0607849667318,0.766521630101,0.0784762649703,-0.00453125904502,0.392129495465,-0.674777365725,-0.0860148508193,0.61604624279,0.0630706379111,0.140737431839,0.484119769624,0.863609300517,0.348803593037,0.872555972957,0.342026501227,0.212678923269,0.80969977502,0.546949677694,2.34714029057e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.069,0.167,0.269,0.0,0.0,0.0,0.069,0.167,0.269,0.08,0.187,0.29,0.0,0.0,0.0,0.08,0.187,0.29,143223.0,0.01,0.001,1.08369258907e-15,8.62813228028e-12,4.87401013507e-11,7.5891820385e-33,0.0,0.94025,0.0,1.83432301076e-30,0.0,1.3786576416,0.0,5.61368630206,0.0,4.28355332757,2.127e-23,0.0,0.0182304231895,1.798e-26,0.0,1.798e-26,3.37473178581e-07,1.16086697998e-06,2.07084193515e-06,9.38267563443e-07,2.34714029057e-06,9.20037460465e-07,2.663205621e-07,1.01392134162e-06,6.84900710258e-07,0.951745614214
39,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.555,2.566,5.576,0.74,3.047,6.365,0.0,0.785247447422,0.581133693648,0.151520224784,0.1355792256,0.0658025188812,0.0439551219385,-0.522197958997,0.537643398766,0.105439881882,0.328834161358,0.563087329169,0.050086169113,0.325967883166,-0.552638946454,-0.183677580347,0.37470134741,0.641629142416,0.158694313351,0.455701636663,0.875872212856,0.559211882716,0.766459688834,0.315945589654,0.812869007651,0.455369461649,0.363156481146,7.17970413163e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.083,0.178,0.262,0.0,0.0,0.0,0.083,0.178,0.262,0.096,0.194,0.28,0.0,0.0,0.0,0.096,0.194,0.28,149702.0,0.01,0.001,2.60473593404e-10,2.60629616467e-10,2.65404137548e-10,2.42465826282e-30,0.0,0.89054,0.0,1.46708513528e-28,0.0,1.53502758002,0.0,5.21076775817,0.0,4.43724020376,2.606e-21,0.0,0.0182304231895,2.073e-24,0.0,2.073e-24,1.26591214502e-06,3.6351538009e-06,6.98687462916e-06,4.57790216166e-06,6.27450448531e-06,2.58644002846e-06,7.17970413163e-06,4.02207240582e-06,3.20759687425e-06,0.94761116421
41,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.604,2.504,5.489,0.728,2.985,6.106,0.0,0.836027885596,0.482152925221,0.208672979427,0.00995898171994,0.157931433054,-0.0618078554412,-0.462549093391,0.53066839949,0.271992774446,0.484049677038,0.438560162122,-0.0700696811326,0.279956674328,-0.573046715513,-0.200031464099,0.548752359717,0.497182283676,0.157372873122,0.464287495503,0.871591016661,0.166536286983,0.670786003451,0.722711424216,0.392835329729,0.873843354213,0.286492924892,2.40914866858e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.086,0.176,0.26,0.0,0.0,0.0,0.086,0.176,0.26,0.095,0.192,0.274,0.0,0.0,0.0,0.095,0.192,0.274,122067.0,0.01,0.001,1.1941893128e-18,8.98054933691e-12,5.0042646077e-11,8.76292475083e-32,0.0,0.87605,0.0,2.76749594998e-30,0.0,0.976629213967,0.0,2.27306936924,0.0,0.763573758978,3.758e-23,0.0,0.0182304231895,3.242e-26,0.0,3.242e-26,4.34991458729e-07,1.28332851102e-06,2.40914866858e-06,2.66462549401e-07,1.07327569156e-06,1.15635776482e-06,8.93892625903e-07,1.98842128345e-06,6.51911611695e-07,0.944545162012
42,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.555,2.331,5.576,0.691,2.813,6.341,0.0,0.816317092908,0.35455660357,0.43332618954,-0.0180125151132,0.14078345588,-0.0793453315283,-0.424625266712,0.326640647186,0.485147161194,0.647201707561,0.229054077798,-0.0824157218572,0.374475304729,-0.413681317,-0.416321889745,0.672246178678,0.237917679622,0.15950523971,0.469451993448,0.868431289368,0.318719881832,0.824840800664,0.466963907047,0.32418403816,0.82700349481,0.459314629612,2.32424489272e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.083,0.17,0.262,0.0,0.0,0.0,0.083,0.17,0.262,0.092,0.186,0.28,0.0,0.0,0.0,0.092,0.186,0.28,105186.0,0.01,0.001,1.55908179101e-18,8.93943906411e-12,5.0957175525e-11,3.85940764814e-32,0.0,0.89054,0.0,2.57668113533e-30,0.0,4.71869552962,0.0,3.92234110259,0.0,4.40451061687,3.303e-23,0.0,0.0182304231895,2.74e-26,0.0,2.74e-26,4.26895303401e-07,1.25642801164e-06,2.32424489272e-06,8.43632189265e-07,2.18330355314e-06,1.23602512948e-06,2.96366912005e-07,7.56041146767e-07,4.19902408488e-07,0.944524242979
43,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.506,2.517,5.588,0.604,3.17,6.365,0.0,0.803736729106,0.465396767872,0.33439539172,0.0103530771759,0.159642270496,-0.036914707556,-0.501578631789,0.414797763337,0.330449564398,0.319448970153,0.603120582377,-0.0385735016847,0.315555915413,-0.522931634148,-0.341868362645,0.333803684335,0.630222324398,0.156934841984,0.474365070898,0.866227011172,0.307713530429,0.808401818844,0.501795658093,0.376420632423,0.836859639657,0.397458741254,2.35398080887e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.079,0.176,0.263,0.0,0.0,0.0,0.079,0.176,0.263,0.086,0.198,0.28,0.0,0.0,0.0,0.086,0.198,0.28,53787.0,0.01,0.001,1.66228163709e-17,8.51891823438e-12,4.91942311253e-11,7.899030528e-32,0.0,0.89261,0.0,2.64340095741e-30,0.0,1.71974613981,0.0,2.30934318987,0.0,2.40602814317,3.511e-23,0.0,0.0182304231895,2.78e-26,0.0,2.78e-26,4.26472046599e-07,1.28909195729e-06,2.35398080887e-06,5.22890649002e-07,1.37369894369e-06,8.52690022961e-07,8.17825036549e-07,1.81819142321e-06,8.63533190253e-07,0.946915327632
44,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.58,2.899,5.452,0.789,3.442,6.23,0.0,0.798130752878,0.499385948796,0.29724607355,-0.0168474836237,0.157993384389,-0.0562569615401,-0.512073243502,0.474953924238,0.330374143841,0.381054679447,0.504663426227,-0.0674513487706,0.305047151155,-0.515085151535,-0.249434214782,0.456879493318,0.605084736934,0.158553411145,0.479719525863,0.862977399658,0.398451585807,0.832381632244,0.385197549408,0.362869775096,0.0554068570119,0.930191166652,2.55055899792e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.085,0.189,0.259,0.0,0.0,0.0,0.085,0.189,0.259,0.099,0.206,0.277,0.0,0.0,0.0,0.099,0.206,0.277,42382.0,0.01,0.001,8.80112492815e-14,8.97586318533e-12,4.88907370734e-11,1.22456280044e-31,0.0,0.86984,0.0,3.71353352764e-30,0.0,4.31136487834,0.0,0.985178243071,0.0,4.90936576354,4.91e-23,0.0,0.0182304231895,4.15e-26,0.0,4.15e-26,4.68609988635e-07,1.41782734247e-06,2.55055899792e-06,9.13752454722e-07,1.90886618807e-06,8.83357524131e-07,2.12010184389e-07,3.23719934193e-08,5.43473208002e-07,0.948967853722
45,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.456,2.566,5.588,0.555,3.072,6.649,0.0,0.83395667173,0.238887375484,0.477597459372,-0.0829255751121,0.111683066332,-0.0760798916476,-0.384435726413,0.242304417371,0.593329970495,0.604873074557,0.264192546176,-0.0850907221507,0.37907368812,-0.294206222314,-0.466395007287,0.676513670156,0.295483261794,0.158018922291,0.483917402636,0.860728742185,0.199943021114,0.745610421524,0.635679075967,0.374911992102,0.338488387855,0.863056550561,2.41956243198e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.075,0.178,0.263,0.0,0.0,0.0,0.075,0.178,0.263,0.083,0.195,0.286,0.0,0.0,0.0,0.083,0.195,0.286,87627.0,0.01,0.001,7.6519965153e-14,8.47498498869e-12,5.13145299071e-11,8.18623878015e-33,0.0,0.89261,0.0,3.35790321089e-31,0.0,2.81930774515,0.0,5.92641413686,0.0,1.92992047769,1.862e-24,0.0,0.0182304231895,1.576e-27,0.0,1.576e-27,2.0610173922e-07,6.31166298796e-07,1.12263574633e-06,6.48830285173e-07,2.41956243198e-06,2.06282686857e-06,7.013670555e-07,6.33227554497e-07,1.6145640693e-06,0.9473045514
52,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.555,2.43,5.564,0.703,2.936,6.415,0.0,0.799657280266,0.497883704163,0.305649175136,0.0348855059501,0.134244681308,-0.0706747927494,-0.445218304844,0.41972020227,0.318252107451,0.695109233074,0.190156348057,-0.0666178805226,0.391019215403,-0.550028888091,-0.280551544359,0.655208201364,0.179240891734,0.172861455924,0.465047111337,0.868245415359,0.614750205773,0.304056130861,0.727758238557,0.235378485634,0.82046504831,0.520993352166,2.68756767202e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.083,0.173,0.262,0.0,0.0,0.0,0.083,0.173,0.262,0.093,0.19,0.281,0.0,0.0,0.0,0.093,0.19,0.281,145644.0,0.01,0.001,1.8933754797e-13,8.78328489046e-12,5.06223520575e-11,2.96299875425e-32,0.0,0.88847,0.0,1.06023558678e-30,0.0,2.32341702087,0.0,5.67490416735,0.0,3.21798332764,1.454e-23,0.0,0.0182304231895,1.243e-26,0.0,1.243e-26,3.76859267558e-07,1.01385998875e-06,1.89288195881e-06,6.23433374979e-07,3.08350835942e-07,7.38037613606e-07,7.71020788738e-07,2.68756767202e-06,1.70659907269e-06,0.945520563394
53,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.691,3.084,5.452,0.851,3.676,6.341,0.0,0.822137057188,0.42731854034,0.349058130417,0.0193096291052,-0.138834736622,0.0501832682486,-0.333235904672,0.513465862882,0.375940258832,0.347488984566,0.600590215101,0.0510839663818,0.455978682618,-0.39494143454,-0.366879107335,0.353725778036,0.611369714014,0.173308484307,0.469721894185,0.865635900012,0.23406986089,0.894498134955,0.380899444453,0.806914910981,0.542591782825,0.233414831677,2.46417677986e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.092,0.195,0.259,0.0,0.0,0.0,0.092,0.195,0.259,0.102,0.213,0.28,0.0,0.0,0.0,0.102,0.213,0.28,122294.0,0.01,0.001,3.53766186822e-12,9.29761243346e-12,5.14851077769e-11,1.13212390284e-31,0.0,0.86984,0.0,3.23793797433e-30,0.0,5.27877901246,0.0,4.02099265376,0.0,1.45352836193,4.228e-23,0.0,0.0182304231895,3.46e-26,0.0,3.46e-26,4.93351468875e-07,1.33714161419e-06,2.46417677986e-06,5.89004852897e-07,2.2508824519e-06,9.58481456758e-07,1.07613786058e-06,7.2362469994e-07,3.11292472316e-07,0.952763829195
54,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.567,2.924,5.551,0.703,3.59,6.489,0.0,0.793661346674,0.24318281831,0.537971590393,-0.128654821798,0.0706985744676,-0.0695674828444,-0.488351277859,0.199332751749,0.566599349481,0.0766111238776,0.624528431451,-0.0843869675557,0.345910250277,-0.277768989473,-0.462087334325,0.0929310672277,0.75756744858,0.174269116643,0.474696802477,0.862724301676,0.815288319525,0.529346150958,0.234728797789,0.292304477383,0.955756809226,0.0329698971771,2.8382868554e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.084,0.19,0.262,0.0,0.0,0.0,0.084,0.19,0.262,0.093,0.21,0.283,0.0,0.0,0.0,0.093,0.21,0.283,56130.0,0.01,0.001,9.37860676778e-12,1.28607914615e-11,5.02746112946e-11,2.32104972891e-31,0.0,0.8864,0.0,5.18640332716e-30,0.0,2.11231179052,0.0,1.9523945106,0.0,3.67977119036,7.543e-23,0.0,0.0182304231895,5.92e-26,0.0,5.92e-26,5.73330022244e-07,1.56171060923e-06,2.8382868554e-06,1.50966523995e-06,9.80187578876e-07,4.34646122543e-07,6.02085058269e-07,1.96865576376e-06,6.79109763926e-08,0.952079624722
55,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.518,2.739,5.847,0.703,3.17,6.797,0.0,0.797634449653,0.404377589179,0.425056150621,0.139813372104,0.00612698103557,0.0760431914649,-0.442903370904,0.445386087871,0.387014665522,0.0326368514342,0.669955039091,0.0825746335761,0.393719127919,-0.336010182201,-0.441309498027,0.0354400702592,0.727498291427,0.174020430167,0.478844393324,0.860479480793,0.380090084207,0.344330873695,0.858468273909,0.298024855352,0.777872240448,0.553259399497,2.43068027553e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.08,0.184,0.269,0.0,0.0,0.0,0.08,0.184,0.269,0.093,0.198,0.29,0.0,0.0,0.0,0.093,0.198,0.29,148928.0,0.01,0.001,4.8994929233e-16,8.77459804847e-12,4.94312913083e-11,4.42335832761e-32,0.0,0.93611,0.0,1.44966456733e-30,0.0,0.998664482842,0.0,5.61447334491,0.0,6.08686751823,1.942e-23,0.0,0.0182304231895,1.656e-26,0.0,1.656e-26,4.07873445334e-07,1.12232748934e-06,2.01681337147e-06,3.20497647562e-07,2.90344946073e-07,7.2387329669e-07,9.31262358847e-07,2.43068027553e-06,1.72881437295e-06,0.956954704378
56,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.691,2.628,5.613,0.802,3.17,6.501,0.0,0.838683825641,0.241443194653,0.468030001665,0.0370777151612,0.133745224003,-0.0717079365736,-0.396211763032,0.193800874848,0.473891753443,0.704849890158,0.280942467311,-0.0601420616737,0.361754866854,-0.344200369539,-0.584847872385,0.591163650638,0.23562885788,0.172863111701,0.486798680732,0.856239095726,0.300540956436,0.833652094049,0.463356579312,0.242398202101,0.83136282342,0.500078961219,1.93236416568e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.092,0.18,0.263,0.0,0.0,0.0,0.092,0.18,0.263,0.099,0.198,0.283,0.0,0.0,0.0,0.099,0.198,0.283,90462.0,0.01,0.001,1.21119746904e-14,9.02010631773e-12,4.89774692517e-11,2.15294520169e-32,0.0,0.89675,0.0,1.34507256116e-30,0.0,1.63698808165,0.0,5.69876190825,0.0,5.44246623524,1.669e-23,0.0,0.0182304231895,1.397e-26,0.0,1.397e-26,3.90118232496e-07,1.09860940856e-06,1.93236416568e-06,6.93415868699e-07,1.92342367524e-06,1.0690682853e-06,5.31735752837e-07,1.82371541109e-06,1.09699601984e-06,0.950561987025
59,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.678,2.887,5.23,0.814,3.54,5.897,0.0,0.826658661194,0.206136375289,0.501542893938,0.12783387666,-0.0790979024628,0.063444980101,-0.473318538133,0.2735016686,0.555970885762,0.579639940961,0.228155750006,0.0781902144264,0.287169016784,-0.16741236042,-0.54224425618,0.714353936303,0.281181379317,0.186870175822,0.453884818255,0.871245148707,0.205442885474,0.776026283639,0.596302295744,0.922360893467,0.0690870665339,0.380101775109,2.29663885589e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.091,0.189,0.254,0.0,0.0,0.0,0.091,0.189,0.254,0.1,0.209,0.27,0.0,0.0,0.0,0.1,0.209,0.27,19279.0,0.01,0.001,1.62189959731e-12,8.87711746738e-12,5.01444273672e-11,1.15082188188e-31,0.0,0.83261,0.0,2.22651844731e-30,0.0,2.06796809309,0.0,5.4936570162,0.0,4.81270346513,3.108e-23,0.0,0.0182304231895,2.502e-26,0.0,2.502e-26,4.92597643081e-07,1.19645947096e-06,2.29663885589e-06,5.56888860173e-07,2.10355492021e-06,1.61638162855e-06,8.87895766298e-07,6.65055449726e-08,3.65898813873e-07,0.94294559504
