Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
72,25425.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.184,1.761,6.106,0.258,2.033,6.826,0.0,0.802960626759,0.0338659583308,0.577270683479,-0.0265626618824,0.141987012542,-0.0689804168086,-0.419992936281,-0.0230701805146,0.454992582944,0.476440103526,0.619920946218,-0.0535090587122,0.413809917814,-0.0780417343551,-0.672287631002,0.369581145662,0.480881210099,25425.0,25425.0,0.122878945102,0.574469469173,0.809250019363,0.327019616773,0.858093870371,0.395895289032,0.370290526342,0.864995636783,0.338625862048,2.11198812971e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.035,0.109,0.204,0.0,0.0,0.0,0.035,0.109,0.204,0.042,0.118,0.215,0.0,0.0,0.0,0.042,0.118,0.215,25425.0,0.01,0.001,0.0,4.12516281616e-17,8.56929907387e-12,4.81491110413e-11,1.81985594634e-32,0.0,1.00392,0.0,2.51058529744e-30,0.0,1.49063908631,0.0,2.41083559305,0.0,4.23321350223,1.826e-23,0.0,0.0100479268724,1.35e-26,0.0,1.35e-26,3.08436012859e-07,1.44196446701e-06,2.0312824884e-06,8.04878781511e-07,2.11198812971e-06,9.74399398382e-07,5.32171937648e-07,1.24314928775e-06,4.86664303632e-07,0.96846646228,0.954399595941
73,9892.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.204,1.938,5.983,0.292,2.135,6.575,0.0,0.823727623433,0.165600671145,0.523796278226,0.10567287384,0.0923034276774,-0.012008865623,-0.462389958757,0.146084608725,0.488634609113,0.607789788926,0.395649328997,-0.0111617996174,0.327718674797,-0.206612953873,-0.628824673335,0.564918290076,0.367741522611,9892.0,9892.0,0.121909150283,0.578291429633,0.80667042929,0.308693772548,0.808972650127,0.500271332515,0.347850978646,0.373902944346,0.859765249858,2.24981761223e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.037,0.115,0.202,0.0,0.0,0.0,0.037,0.115,0.202,0.045,0.12,0.211,0.0,0.0,0.0,0.045,0.12,0.211,9892.0,0.01,0.001,0.0,1.31252916821e-13,8.82857803223e-12,4.98241121224e-11,4.01555108428e-32,0.0,0.98309,0.0,2.37438990988e-30,0.0,3.94056160213,0.0,3.86731015686,0.0,1.42556717524,1.603e-23,0.0,0.0100479268724,1.186e-26,0.0,1.186e-26,2.96185812169e-07,1.40499475519e-06,1.95985564412e-06,8.58502059564e-07,2.24981761223e-06,1.39129456924e-06,3.84017934459e-07,4.12778589656e-07,9.49157241573e-07,0.966724639554,0.952041306462
97,121674.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.197,1.856,5.915,0.258,2.108,6.5,0.0,0.784206762543,0.361571049872,0.482994070832,-0.0894554147404,0.114020111346,-0.0706300666129,-0.489273966187,0.315229000757,0.511764271761,0.382696264713,0.497889501704,-0.0859993665515,0.365029097794,-0.364556552171,-0.376576195392,0.465972041727,0.606231649106,121674.0,121674.0,0.141340394102,0.566769766828,0.811661828845,0.601367451764,0.785220255259,0.14760196032,0.442199949696,0.895603108545,0.0485208867668,2.70782163909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.037,0.112,0.201,0.0,0.0,0.0,0.037,0.112,0.201,0.042,0.12,0.21,0.0,0.0,0.0,0.042,0.12,0.21,121674.0,0.01,0.001,0.0,7.84223112828e-14,8.89473385336e-12,4.8186526006e-11,2.0939980462e-31,0.0,0.97153,0.0,6.88743292418e-30,0.0,1.72105950754,0.0,1.79526271392,0.0,3.99708348064,5.699e-23,0.0,0.0100479268724,4.398e-26,0.0,4.398e-26,4.71532064249e-07,1.89082618457e-06,2.70782163909e-06,8.30711355278e-07,1.08468022425e-06,2.03893017721e-07,4.51381947479e-07,9.14199731549e-07,4.95283917994e-08,0.964835840236,0.949537655405
98,49410.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.231,1.877,6.044,0.299,2.21,6.711,0.0,0.818320656471,0.314514402009,0.458600703918,0.137591535332,-0.0467542286042,0.0652722582274,-0.467789326616,0.371489314079,0.463252646918,0.521548328327,0.390246965496,0.0746226059445,0.3188972375,-0.285822355997,-0.506423084738,0.596260899234,0.446150421604,49410.0,49410.0,0.141924687356,0.575252786381,0.80556912483,0.464176213088,0.864981774973,0.190648818952,0.17568346548,0.478079066426,0.8605670957,2.61054862781e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.04,0.113,0.203,0.0,0.0,0.0,0.04,0.113,0.203,0.045,0.123,0.214,0.0,0.0,0.0,0.045,0.123,0.214,49410.0,0.01,0.001,0.0,2.34293486795e-17,8.48963744123e-12,5.09932795981e-11,2.08056207764e-31,0.0,0.9935,0.0,6.30987349976e-30,0.0,5.49623438827,0.0,1.16235351562,0.0,0.9147431454,5.073e-23,0.0,0.0100479268724,3.836e-26,0.0,3.836e-26,4.59924898325e-07,1.8641794054e-06,2.61054862781e-06,8.35337911567e-07,1.55663312569e-06,3.43094242608e-07,1.72466512168e-07,4.69324924243e-07,8.44809186093e-07,0.967932415969,0.953743616212
99,49448.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.204,1.877,6.242,0.245,2.251,6.813,0.0,0.798968332138,0.289708514037,0.501644886352,0.160705933778,0.0156394367137,0.0564706006948,-0.515339837949,0.327540977104,0.485283500287,0.411210506572,0.468357421882,0.069327884415,0.29678135279,-0.238982397693,-0.514320552915,0.504835332352,0.574993515381,49448.0,49448.0,0.140822367857,0.579539635625,0.802684789598,0.566128696323,0.788155308595,0.241473619122,0.802764126242,0.340244223433,0.489697484208,2.77107809411e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.037,0.113,0.206,0.0,0.0,0.0,0.037,0.113,0.206,0.041,0.124,0.215,0.0,0.0,0.0,0.041,0.124,0.215,49448.0,0.01,0.001,0.0,1.89003522581e-13,8.44856815523e-12,5.0889729541e-11,2.83179994572e-31,0.0,1.02706,0.0,8.02137401794e-30,0.0,1.40936278905,0.0,4.89360972358,0.0,1.36406231388,6.537e-23,0.0,0.0100479268724,4.805e-26,0.0,4.805e-26,4.86155691233e-07,2.0007225872e-06,2.77107809411e-06,8.94678601868e-07,1.24555722776e-06,3.81611604123e-07,2.29483655428e-07,9.72645458102e-08,1.39988279317e-07,0.971775324315,0.958886139692
100,43377.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.218,1.747,5.908,0.272,2.006,6.643,0.0,0.785513304004,0.345126974741,0.493779823789,-0.0949863242576,0.104953820138,-0.06282297933,-0.432538869193,0.325107706665,0.549240643621,0.617392099994,0.142933863139,-0.0753908825591,0.431565132934,-0.319957386361,-0.356841452609,0.740903023065,0.171528160628,43377.0,43377.0,0.141095695809,0.5853583756,0.79840314174,0.197173556757,0.495553682942,0.845901374771,0.45002471627,0.82664496579,0.337839984726,2.13432443628e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.038,0.109,0.2,0.0,0.0,0.0,0.038,0.109,0.2,0.043,0.117,0.213,0.0,0.0,0.0,0.043,0.117,0.213,43377.0,0.01,0.001,0.0,6.72970806528e-18,8.56574490683e-12,5.05131331145e-11,9.44348302691e-32,0.0,0.97037,0.0,3.25017436568e-30,0.0,5.97275916004,0.0,0.866760480506,0.0,2.21481375401,2.35e-23,0.0,0.0100479268724,1.732e-26,0.0,1.732e-26,3.77182873759e-07,1.56480431966e-06,2.13432443628e-06,3.84010890892e-07,9.6512947477e-07,1.64745894873e-06,9.40497732663e-07,1.72758892553e-06,7.06045086303e-07,0.964191276126,0.948646080906
127,23262.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.36,2.101,5.732,0.408,2.509,6.378,0.0,0.813152943105,0.561240983795,0.0432517352445,0.0505489028013,0.139157985943,-0.0420056570836,-0.474830506456,0.519700885299,0.0692151043432,0.53161809301,0.463976267977,-0.0412520940151,0.331439392304,-0.638619478628,-0.020573433682,0.522081097539,0.455652737185,23262.0,23262.0,0.158095138147,0.56848784377,0.807358345953,0.296529292762,0.825348436955,0.480489683709,0.303020048944,0.355139390984,0.884338658495,2.2286425922e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.049,0.12,0.197,0.0,0.0,0.0,0.049,0.12,0.197,0.053,0.131,0.208,0.0,0.0,0.0,0.053,0.131,0.208,23262.0,0.01,0.001,0.0,1.83565274705e-16,8.89778449004e-12,4.97762573435e-11,6.49939432177e-32,0.0,0.94031,0.0,1.64956152333e-30,0.0,0.543698376497,0.0,5.61784069785,0.0,4.23984945524,1.114e-23,0.0,0.0100479268724,8.775e-27,0.0,8.775e-27,3.50733222982e-07,1.26118725729e-06,1.7911201957e-06,8.0070159716e-07,2.2286425922e-06,1.29743963432e-06,5.18145433327e-07,6.07266265958e-07,1.51216409281e-06,0.962585174176,0.945996455901
128,62737.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.292,1.877,6.248,0.347,2.101,6.765,0.0,0.831954681824,0.109038136563,0.520272395195,0.0589149371366,-0.147674497281,0.0358488253203,-0.31746081268,0.161533987294,0.659087311628,0.0206778170178,0.661072317239,0.0397294698373,0.451892100787,-0.0789989147722,-0.500696692258,0.0229161960028,0.732633564792,62737.0,62737.0,0.158300471192,0.577025635105,0.801238027837,0.523135531747,0.768528936064,0.368364615368,0.188774425037,0.715432204262,0.672696794668,2.07415328484e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.113,0.206,0.0,0.0,0.0,0.045,0.113,0.206,0.049,0.12,0.214,0.0,0.0,0.0,0.049,0.12,0.214,62737.0,0.01,0.001,0.0,1.96783004595e-13,9.03344040549e-12,5.01069180682e-11,7.98711437537e-32,0.0,1.02822,0.0,2.56492918225e-30,0.0,2.8902255214,0.0,2.30729665139,0.0,0.10426741592,2.066e-23,0.0,0.0100479268724,1.557e-26,0.0,1.557e-26,4.09790138395e-07,1.49373790922e-06,2.07415328484e-06,7.92996707254e-07,1.164977102e-06,5.58386707323e-07,4.90305287764e-07,1.85819764895e-06,1.74720063601e-06,0.972260696505,0.959353385407
129,67023.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.19,1.904,5.861,0.252,2.251,6.466,0.0,0.817478273619,0.525137164786,0.190119284201,0.0920040542183,0.106537045684,-0.0585319503679,-0.457116925529,0.499501323684,0.223366588655,0.697303019428,0.0446365431958,-0.0587555491661,0.340433818508,-0.598664130681,-0.174047893643,0.69996679735,0.0448070599367,67023.0,67023.0,0.158430232784,0.577630155821,0.800776663262,0.170280920617,0.698378180124,0.695177909315,0.532781349938,0.842113594585,0.0835986062913,2.23792432482e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.036,0.114,0.2,0.0,0.0,0.0,0.036,0.114,0.2,0.041,0.124,0.21,0.0,0.0,0.0,0.041,0.124,0.21,67023.0,0.01,0.001,0.0,1.76054496868e-12,8.84430691813e-12,4.88388208253e-11,1.2267162781e-31,0.0,0.96228,0.0,3.73025708051e-30,0.0,5.62028182889,0.0,4.05918110496,0.0,0.997269919421,2.807e-23,0.0,0.0100479268724,2.115e-26,0.0,2.115e-26,4.42763741753e-07,1.61429851264e-06,2.23792432482e-06,3.22821887561e-07,1.32399896314e-06,1.31793182737e-06,1.0499256229e-06,1.65951124312e-06,1.64743602219e-07,0.963642458509,0.947975496
130,24205.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.279,2.047,5.881,0.354,2.332,6.527,0.0,0.783752356291,0.195662328949,0.570262107852,0.142645937338,0.043609195678,0.0743970077186,-0.453390132925,0.213594209082,0.446184067921,0.197061152453,0.710891458792,0.0664042987758,0.412583549989,-0.15415117233,-0.606672966949,0.175890241367,0.634518111338,24205.0,24205.0,0.158120840115,0.586016534457,0.794721599848,0.162009311103,0.752763500101,0.638043960892,0.590073327601,0.425613976294,0.686051172462,2.64433935282e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.044,0.118,0.2,0.0,0.0,0.0,0.044,0.118,0.2,0.049,0.126,0.211,0.0,0.0,0.0,0.049,0.126,0.211,24205.0,0.01,0.001,0.0,2.04204011827e-15,8.5913228407e-12,5.10141688339e-11,7.71692587564e-33,0.0,0.96574,0.0,2.17273318308e-31,0.0,0.169491288883,0.0,2.90435918308,0.0,1.60989454073,2.483e-25,0.0,0.0100479268724,1.854e-28,0.0,1.854e-28,1.35504074251e-07,5.02195839206e-07,6.81048839587e-07,5.69113136883e-07,2.64433935282e-06,2.24134771995e-06,9.3475832186e-07,6.74231807525e-07,1.08680059356e-06,0.965237885978,0.950027283993
156,103182.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.252,1.904,5.902,0.299,2.121,6.466,0.0,0.818524010632,0.477978361747,0.277539595962,-0.13150131756,-0.0850547228153,-0.0302506162002,-0.353144506048,0.58604071638,0.363907086259,0.36854191795,0.512521827921,-0.0363995667624,0.450629974176,-0.416144617706,-0.213213570965,0.44345431043,0.616700577903,103182.0,103182.0,0.173556226346,0.560743181294,0.809595776255,0.563996678286,0.762140225104,0.317883664507,0.760642038517,0.580236942076,0.291116437686,2.7802337734e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.041,0.114,0.2,0.0,0.0,0.0,0.041,0.114,0.2,0.045,0.12,0.21,0.0,0.0,0.0,0.045,0.12,0.21,103182.0,0.01,0.001,0.0,1.20081919852e-11,1.4952166619e-11,5.03166032824e-11,2.92948115614e-31,0.0,0.96921,0.0,7.32633340174e-30,0.0,5.50427170551,0.0,1.37953202279,0.0,0.640855073163,6.397e-23,0.0,0.0100479268724,5.342e-26,0.0,5.342e-26,5.96009633725e-07,1.92564879482e-06,2.7802337734e-06,1.11822913424e-06,1.51108585723e-06,6.30263951253e-07,1.49750592868e-06,1.14233531254e-06,5.73132392501e-07,0.964867288961,0.949592264577
157,60662.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.408,1.931,5.902,0.51,2.155,6.473,0.0,0.813741826207,0.0108888239292,0.561470313303,-0.0641625263035,-0.135425002465,0.0612332666644,-0.34602089383,0.0544839725705,0.630007671779,0.651461457289,0.228560337735,0.062772214997,0.458698067788,0.0329992492503,-0.532602478941,0.667834347028,0.234304642585,60662.0,60662.0,0.173304646306,0.567260442335,0.805096944554,0.27281812846,0.791993872885,0.546183095762,0.94337131938,0.228820621165,0.240190918022,7.56175677385e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.053,0.115,0.2,0.0,0.0,0.0,0.053,0.115,0.2,0.059,0.121,0.21,0.0,0.0,0.0,0.059,0.121,0.21,60662.0,0.01,0.001,0.0,2.13368383011e-10,2.1353870355e-10,2.19298163124e-10,6.04726423019e-30,0.0,0.96921,0.0,1.196682901e-28,0.0,5.60959200107,0.0,0.559223165316,0.0,4.15644964373,1.233e-21,0.0,0.0100479268724,9.749e-25,0.0,9.749e-25,1.24709075462e-06,4.0819751125e-06,5.79343357223e-06,2.03175929841e-06,5.89821843803e-06,4.06759107142e-06,7.56175677385e-06,1.83415145928e-06,1.92529204997e-06,0.965985480979,0.950524472344
158,147490.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.299,2.312,6.065,0.374,2.556,6.684,0.0,0.80485689669,0.423046169928,0.383572452996,-0.0966223113344,0.129512996313,-0.0708039324148,-0.390676966626,0.450288419404,0.476083168153,0.642078802282,0.0260437884066,-0.0825226206553,0.433305554814,-0.403057661389,-0.286415413969,0.748348624496,0.030354269852,147490.0,147490.0,0.173505479553,0.570071982591,0.8030652422,0.467092078845,0.837500793328,0.283579637942,0.445814328886,0.850474389457,0.279182551457,2.6826863938e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.125,0.203,0.0,0.0,0.0,0.045,0.125,0.203,0.05,0.132,0.213,0.0,0.0,0.0,0.05,0.132,0.213,147490.0,0.01,0.001,0.0,2.66756309773e-15,8.53116674489e-12,5.14730208461e-11,3.06854950635e-31,0.0,0.99697,0.0,6.92613437595e-30,0.0,4.68989923927,0.0,1.218237082,0.0,3.42087938839,5.729e-23,0.0,0.0100479268724,4.505e-26,0.0,4.505e-26,5.79605198665e-07,1.90435878782e-06,2.6826863938e-06,2.30196920398e-07,4.12745392583e-07,1.39756511186e-07,8.69543820514e-07,1.65881781257e-06,5.44534903177e-07,0.970909074602,0.957225761383
159,139356.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.326,2.019,6.14,0.381,2.312,6.656,0.0,0.796606955546,0.443981633547,0.378665978401,0.140942008447,-0.0710288286913,0.086269517866,-0.434989944643,0.492214981056,0.336746771515,0.30375148727,0.596156335727,0.093639516074,0.399987897006,-0.371609513655,-0.407093084607,0.329700953225,0.647085925165,139356.0,139356.0,0.173321584674,0.573447298913,0.80069833499,0.889362337299,0.365229191959,0.275031398816,0.421798744719,0.738674570089,0.525781036608,5.09765758559e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.047,0.117,0.204,0.0,0.0,0.0,0.047,0.117,0.204,0.051,0.125,0.213,0.0,0.0,0.0,0.051,0.125,0.213,139356.0,0.01,0.001,0.0,1.281088146e-10,1.28416834303e-10,1.37169482248e-10,2.40192839279e-30,0.0,1.0097,0.0,5.59555361715e-29,0.0,1.41080052334,0.0,1.76656188543,0.0,3.7215926848,4.993e-22,0.0,0.0100479268724,3.931e-25,0.0,3.931e-25,9.94806972773e-07,3.29139254381e-06,4.59573623352e-06,5.09765758559e-06,2.09342501114e-06,1.57642823138e-06,2.61727635321e-06,4.58350222521e-06,3.26249020726e-06,0.970897531214,0.957470989238
160,65938.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.292,1.992,6.099,0.354,2.23,6.711,0.0,0.827668161935,0.489057674934,0.232619433231,-0.0736188670926,0.127500847053,-0.0840625835527,-0.406959727598,0.521345489606,0.308886219463,0.550479986383,0.396329699424,-0.0892134717225,0.366501885865,-0.548602796821,-0.196300649731,0.584210342146,0.420614581875,65938.0,65938.0,0.173098985625,0.577995134216,0.797469978117,0.226669797836,0.848686241656,0.477862392298,0.442298293723,0.886425032536,0.136465677236,2.53953359004e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.045,0.116,0.204,0.0,0.0,0.0,0.045,0.116,0.204,0.049,0.123,0.214,0.0,0.0,0.0,0.049,0.123,0.214,65938.0,0.01,0.001,0.0,2.4450706e-18,8.52424323228e-12,4.82899978579e-11,2.69241858371e-31,0.0,1.00276,0.0,5.87782027475e-30,0.0,5.19913495393,0.0,4.31728863437,0.0,0.784758457218,4.731e-23,0.0,0.0100479268724,3.732e-26,0.0,3.732e-26,5.51231645654e-07,1.84061857938e-06,2.53953359004e-06,2.31900214535e-07,8.68269718294e-07,4.8888909043e-07,7.88154361796e-07,1.57956692511e-06,2.43175296572e-07,0.969844901091,0.956139456263
162,141785.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.197,1.992,6.126,0.286,2.318,6.718,0.0,0.785765252984,0.096171854075,0.593047504934,0.114722354185,0.0919640148577,0.0587864411661,-0.498445240878,0.130956511269,0.526753913176,0.0424546303611,0.672067561821,0.0632469319074,0.355906292427,-0.0458898285487,-0.585081585867,0.0456759256444,0.723061482826,141785.0,141785.0,0.173445298223,0.587237516501,0.790612944327,0.928484080593,0.363793070072,0.074645256064,0.236241200982,0.769463848041,0.593393193015,3.20605224104e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.037,0.116,0.204,0.0,0.0,0.0,0.037,0.116,0.204,0.044,0.126,0.214,0.0,0.0,0.0,0.044,0.126,0.214,141785.0,0.01,0.001,0.0,4.3735990434e-11,4.45697905998e-11,6.74622691547e-11,4.28860305572e-31,0.0,1.00739,0.0,1.35672549689e-29,0.0,4.21479960409,0.0,1.24268671554,0.0,1.37817718758,1.13e-22,0.0,0.0100479268724,8.485e-26,0.0,8.485e-26,6.86467128782e-07,2.32418668015e-06,3.1291121952e-06,3.20605224104e-06,1.25617618219e-06,2.57749804751e-07,8.58962404725e-07,2.79773601943e-06,2.15755101947e-06,0.97000756152,0.956451246345
189,93409.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.354,2.176,5.949,0.415,2.529,6.432,0.0,0.78448327715,0.601325371243,0.0283068475249,-0.14886984533,-0.00550248181105,-0.0663170660116,-0.425935803654,0.630902649137,0.0806454490832,0.298281746564,0.5662745769,-0.0781022099174,0.438938230961,-0.481321352867,0.0373421264959,0.351289117353,0.666906703444,93409.0,93409.0,0.186895373374,0.569665865871,0.800344251353,0.115320152294,0.784106712688,0.60981794463,0.509697893179,0.446820051888,0.735227787097,1.90009602285e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.049,0.122,0.201,0.0,0.0,0.0,0.049,0.122,0.201,0.053,0.131,0.209,0.0,0.0,0.0,0.053,0.131,0.209,93409.0,0.01,0.001,0.0,1.32117103506e-12,8.69580890049e-12,4.94581307222e-11,7.01053950845e-32,0.0,0.97731,0.0,1.77217462918e-30,0.0,3.24116210045,0.0,5.58887661165,0.0,2.15448381506,1.184e-23,0.0,0.0100479268724,9.222e-27,0.0,9.222e-27,4.20954911306e-07,1.28309031793e-06,1.80266015825e-06,2.79450946132e-07,1.90009602285e-06,1.47774866929e-06,1.0972338115e-06,9.61875799661e-07,1.58273518088e-06,0.967949887044,0.95320078419
190,21809.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.36,2.135,5.636,0.449,2.55,6.167,0.0,0.833960102727,0.425268200342,0.322701211795,-0.112042977823,-0.083473372191,0.0279082823884,-0.345122634612,0.56269307121,0.404555621289,0.611097396571,0.162427595108,0.0336324687095,0.428358376784,-0.372549992777,-0.309723498401,0.736437799454,0.195742644926,21809.0,21809.0,0.186692631858,0.572514669296,0.798356320606,0.549378711207,0.591735923234,0.589942055482,0.17605305283,0.894375273044,0.411215507438,2.53246678502e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.049,0.12,0.196,0.0,0.0,0.0,0.049,0.12,0.196,0.055,0.132,0.205,0.0,0.0,0.0,0.055,0.132,0.205,21809.0,0.01,0.001,0.0,1.24747997491e-18,8.67561616579e-12,4.85561197037e-11,2.77809303754e-31,0.0,0.92413,0.0,5.5407988444e-30,0.0,5.74610613674,0.0,1.17863455581,0.0,3.00192433752,4.658e-23,0.0,0.0100479268724,3.639e-26,0.0,3.639e-26,5.92207861308e-07,1.81607428476e-06,2.53246678502e-06,6.51120119796e-07,7.01321615424e-07,6.99195534887e-07,3.03905425339e-07,1.54388403608e-06,7.09846388264e-07,0.960419572723,0.943100183111
