Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs,CLdb_3x6,CLdb_3x75,CLdb_3x75b,CLdb3x75b,CLdbQ
52,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.07,1.104,5.944,0.101,1.244,6.383,0.0,0.835811635835,0.107796664355,0.517558770021,-0.0890461643168,-0.118332112091,-0.0113421861952,-0.242352534194,0.114518994796,0.585018340996,0.385419475163,0.661231708765,-0.00928188736055,0.492411778852,-0.128956078864,-0.590357577221,0.315408343106,0.541119510327,0.0998293536949,0.688533540767,0.71830053834,0.833318619048,0.385522539532,0.396172248726,0.157914329608,0.938775853681,0.306207382422,2.28500499473e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.066,0.152,0.0,0.0,0.0,0.016,0.066,0.152,0.02,0.07,0.158,0.0,0.0,0.0,0.02,0.07,0.158,127471.0,0.01,0.001,0.0,5.78899608589e-12,1.05489042674e-11,4.9204529863e-11,1.39288398434e-31,0.0,0.99328,0.0,6.67082389094e-30,0.0,5.95720239419,0.0,1.14975000346,0.0,5.46369644067,3.391e-23,0.0,0.00574484013078,2.677e-26,0.0,2.677e-26,3.17569818812e-07,2.19031240506e-06,2.28500499473e-06,1.37020306121e-06,6.33904189533e-07,6.51415215693e-07,3.10993376312e-07,1.84880671097e-06,6.03038799251e-07,0.965794361594,0.00982778161263,0.961532906687,0.949025873922,0.948974005481,0.958441324136,0.956531861542
79,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.093,1.123,5.574,0.113,1.318,6.006,0.0,0.823000147492,0.439867522107,0.327576828752,0.0406953804796,-0.142213316876,0.0367811927847,-0.350701738693,0.560081970348,0.386541584221,0.127224134808,0.629573859064,0.0430656609422,0.443251103113,-0.371888447455,-0.312734323459,0.148961766557,0.737143423033,0.1225351887,0.666606912103,0.735268897932,0.590099734622,0.534453188974,0.605096762506,0.765205193094,0.478292240907,0.430926379734,2.57810673069e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.066,0.147,0.0,0.0,0.0,0.019,0.066,0.147,0.021,0.072,0.153,0.0,0.0,0.0,0.021,0.072,0.153,76741.0,0.01,0.001,0.0,1.30945951485e-11,1.55919400322e-11,5.16866395261e-11,3.03773065392e-31,0.0,0.92996,0.0,9.19860614176e-30,0.0,1.20641560469,0.0,4.58160818759,0.0,3.25850593922,5.007e-23,0.0,0.00574484013078,3.994e-26,0.0,3.994e-26,4.29650697346e-07,2.33735409135e-06,2.57810673069e-06,1.10286765332e-06,9.98866970702e-07,1.13089636776e-06,1.65741336772e-06,1.03596781741e-06,9.3337466698e-07,0.956624429455,0.0125935421486,0.951194059496,0.93589736283,0.935744911114,0.946707334436,0.94572928608
80,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.117,1.182,5.714,0.144,1.372,6.138,0.0,0.797268931669,0.50639768962,0.290169805119,0.153991813546,0.00341117290507,0.0281455896442,-0.498381231247,0.448071812175,0.233001786911,0.662488094141,0.238485466382,0.0277091292128,0.338257932468,-0.541330672064,-0.333565265064,0.652214731849,0.234787214867,0.12237492154,0.670825021569,0.731449361894,0.595821214671,0.585867391915,0.54932365618,0.171572474872,0.720725261261,0.671653172141,1.88033231262e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.021,0.068,0.149,0.0,0.0,0.0,0.021,0.068,0.149,0.024,0.073,0.154,0.0,0.0,0.0,0.024,0.073,0.154,54824.0,0.01,0.001,0.0,3.49423600252e-18,8.66327289322e-12,4.81722567404e-11,1.04521946884e-31,0.0,0.95395,0.0,2.7883646707e-30,0.0,6.11015089638,0.0,0.853119966759,0.0,0.0780849405516,1.447e-23,0.0,0.00574484013078,1.19e-26,0.0,1.19e-26,3.14588447559e-07,1.72448569906e-06,1.88033231262e-06,8.8715261335e-07,8.72331791847e-07,8.17919713423e-07,4.27450363504e-07,1.79559265052e-06,1.67333596368e-06,0.960831266068,0.0114067669,0.95571040905,0.941532183699,0.941381473558,0.95189938964,0.950884789668
81,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.101,1.042,5.52,0.113,1.158,6.053,0.0,0.837114645135,0.371899491901,0.375591993104,0.0192291948397,0.139609210317,-0.0686414678285,-0.430768767371,0.377623924234,0.442971620383,0.617032962331,0.300288622379,-0.071380676151,0.322289447429,-0.465624715516,-0.406191287846,0.641656296871,0.312271948488,0.122383919996,0.675908260764,0.726753189988,0.562713395289,0.694470307998,0.448402303821,0.266863226498,0.288303141569,0.919600629026,2.48751998306e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.064,0.146,0.0,0.0,0.0,0.02,0.064,0.146,0.021,0.067,0.153,0.0,0.0,0.0,0.021,0.067,0.153,22448.0,0.01,0.001,0.0,2.14224880723e-13,8.87400483872e-12,5.00082627625e-11,2.76340526226e-31,0.0,0.92064,0.0,8.56304649909e-30,0.0,0.342011592331,0.0,4.87919614555,0.0,3.72144390639,4.544e-23,0.0,0.00574484013078,3.655e-26,0.0,3.655e-26,4.18893856662e-07,2.31348871739e-06,2.48751998306e-06,8.43037870795e-07,1.0404315495e-06,6.71780921937e-07,1.88790378545e-07,2.03957884894e-07,6.50564535033e-07,0.954648456783,0.0129973884073,0.949307700593,0.933796589278,0.933699248052,0.945280792112,0.943725545526
82,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.097,1.291,5.792,0.117,1.454,6.228,0.0,0.819006162818,0.331511347126,0.439704071444,0.137084696565,0.0848365930265,0.00808919295315,-0.476375914893,0.303475889002,0.39348437873,0.583262249552,0.431135859567,0.00746433177865,0.319646275881,-0.399748634823,-0.538548060743,0.538207330426,0.397832159044,0.122373776577,0.678484838326,0.72435004174,0.260063303269,0.244159344422,0.934212659315,0.303008477371,0.833009147832,0.462905629983,2.54260717627e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.071,0.15,0.0,0.0,0.0,0.019,0.071,0.15,0.021,0.075,0.156,0.0,0.0,0.0,0.021,0.075,0.156,27913.0,0.01,0.001,0.0,3.09159170936e-15,9.00800892219e-12,5.08881763525e-11,2.81933290606e-32,0.0,0.96728,0.0,8.9526732592e-31,0.0,3.01504014935,0.0,5.72911718804,0.0,0.490890490711,3.866e-24,0.0,0.00574484013078,3.046e-27,0.0,3.046e-27,2.26212930961e-07,1.25420697296e-06,1.33899067731e-06,5.0272442122e-07,4.71980719951e-07,1.80591230114e-06,9.24877633144e-07,2.54260717627e-06,1.41293427545e-06,0.962723364421,0.0110679011639,0.958150932547,0.944834107949,0.944668519506,0.954484929005,0.953928614502
83,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.117,1.116,5.893,0.148,1.287,6.313,0.0,0.782444029866,0.600532340179,0.0388219157928,-0.16010430236,-0.00131139073714,-0.0651854778927,-0.402345364833,0.629152215994,0.090911552611,0.411441644185,0.510379675351,-0.0733783776386,0.465044099728,-0.482818958924,0.0253416429485,0.463154084609,0.574527237778,0.122391085159,0.682127447153,0.720917865027,0.589269301361,0.363452071077,0.721570705131,0.444160475238,0.834009889548,0.327336182498,2.41038009854e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.021,0.066,0.151,0.0,0.0,0.0,0.021,0.066,0.151,0.024,0.071,0.157,0.0,0.0,0.0,0.024,0.071,0.157,39946.0,0.01,0.001,0.0,2.38607437594e-14,8.70803889925e-12,4.98270716977e-11,2.29072800967e-31,0.0,0.98461,0.0,7.90421576358e-30,0.0,0.568491010023,0.0,4.44119463537,0.0,4.24175705878,4.137e-23,0.0,0.00574484013078,3.25e-26,0.0,3.25e-26,4.09213102101e-07,2.28068480898e-06,2.41038009854e-06,8.97445239404e-07,5.53530160464e-07,1.09893760411e-06,4.25833928127e-07,7.99597729117e-07,3.13829933509e-07,0.964895336442,0.0100761383372,0.960480547783,0.947534856989,0.947456071288,0.95733233955,0.956042489787
84,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.105,1.205,5.944,0.117,1.392,6.453,0.0,0.798741818498,0.511898045291,0.284112054447,0.136586173075,-0.0244224579472,0.0754880198763,-0.441139708109,0.507718663825,0.218510842438,0.333078082275,0.619056603255,0.0749055719656,0.395092368257,-0.489672040841,-0.334569565718,0.330508129673,0.614280107253,0.122452767719,0.685499611888,0.717701610546,0.674893857018,0.496791440285,0.545634077582,0.545128245534,0.73237258839,0.408001945702,2.44091209126e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.068,0.152,0.0,0.0,0.0,0.02,0.068,0.152,0.021,0.074,0.158,0.0,0.0,0.0,0.021,0.074,0.158,32043.0,0.01,0.001,0.0,3.16980341487e-13,8.95876391377e-12,4.86082858168e-11,2.49962269866e-31,0.0,0.99328,0.0,8.46631332468e-30,0.0,2.36536924967,0.0,4.82568357186,0.0,3.27822160232,4.429e-23,0.0,0.00574484013078,3.615e-26,0.0,3.615e-26,4.16463383867e-07,2.33139269388e-06,2.44091209126e-06,6.45040355391e-07,4.74816186078e-07,5.21498300299e-07,7.47047105492e-07,1.00364790631e-06,5.5912837955e-07,0.966436784663,0.00976360826513,0.961952648577,0.949208622632,0.949089317019,0.958432095295,0.957506643204
85,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.078,1.166,5.944,0.089,1.341,6.402,0.0,0.799586405051,0.4823467596,0.32723375117,-0.137559649092,0.0447056975894,-0.0768133725449,-0.440110854291,0.474321510958,0.38945349405,0.229410220612,0.60919469189,-0.0879345538099,0.391575327155,-0.473482886947,-0.243759536391,0.262624654023,0.697395019122,0.122485680123,0.689155667842,0.714186056743,0.565986429352,0.339940627329,0.751065730599,0.589318127842,0.485591901446,0.645681538723,2.40942913043e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.017,0.067,0.152,0.0,0.0,0.0,0.017,0.067,0.152,0.019,0.072,0.158,0.0,0.0,0.0,0.019,0.072,0.158,38283.0,0.01,0.001,0.0,1.59082506542e-18,8.55114116797e-12,4.85993218058e-11,2.5389753252e-31,0.0,0.99328,0.0,8.15782629959e-30,0.0,4.95743030862,0.0,1.75244556732,0.0,4.94122350411,4.289e-23,0.0,0.00574484013078,3.424e-26,0.0,3.424e-26,4.13226445635e-07,2.32498482129e-06,2.40942913043e-06,8.12248475014e-07,4.87849605263e-07,1.07785622177e-06,4.36719491004e-07,3.59852239421e-07,4.78488102809e-07,0.966149404897,0.00981535086994,0.961775261163,0.948919018562,0.948820724412,0.957920853275,0.956966834193
111,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.097,1.283,5.466,0.117,1.454,5.87,0.0,0.831350395006,0.265592742,0.462540144889,-0.138168563678,-0.0726847886278,-0.0188016811995,-0.301415860224,0.32082713739,0.582957376067,0.525274547461,0.436018659443,-0.0196610548914,0.466116873363,-0.270920099258,-0.446486343783,0.549283417856,0.455947886044,0.141244955686,0.663152859848,0.735036153511,0.735303989018,0.250192144532,0.629866600598,0.134545387905,0.954020209649,0.267848797227,2.40702172227e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.071,0.146,0.0,0.0,0.0,0.019,0.071,0.146,0.021,0.075,0.151,0.0,0.0,0.0,0.021,0.075,0.151,56793.0,0.01,0.001,0.0,2.23072410867e-12,8.82239254026e-12,4.86570374596e-11,2.48938318695e-31,0.0,0.91131,0.0,7.15629923301e-30,0.0,3.08784754041,0.0,1.87313292949,0.0,2.57575053454,3.809e-23,0.0,0.00574484013078,3.071e-26,0.0,3.071e-26,4.62534631628e-07,2.17162561489e-06,2.40702172227e-06,1.03912528037e-06,3.53569389282e-07,8.90122068856e-07,1.99872335826e-07,1.41723362426e-06,3.97899664817e-07,0.953091206515,0.0141021673286,0.948120188327,0.931384384487,0.931181876602,0.944128050642,0.943859072444
113,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.105,1.337,5.679,0.124,1.501,6.119,0.0,0.811316196202,0.0823207958641,0.55985949715,-0.137655072465,-0.0509680372806,-0.0110818290718,-0.344821018456,0.0890420822017,0.658703008232,0.583951445146,0.313302126631,-0.0122804652034,0.471795377521,-0.0794276713863,-0.481304196513,0.64711297712,0.347189605553,0.141414896463,0.670890779864,0.727947380345,0.5312466597,0.754486661164,0.385391832663,0.564759498005,0.556736721319,0.609172334031,2.53477506294e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.072,0.149,0.0,0.0,0.0,0.02,0.072,0.149,0.022,0.076,0.154,0.0,0.0,0.0,0.022,0.076,0.154,77326.0,0.01,0.001,0.0,1.40685037819e-17,8.90086656589e-12,5.09991343866e-11,3.26505406411e-31,0.0,0.94795,0.0,9.18572672064e-30,0.0,2.68308232224,0.0,1.45692374124,0.0,5.73252797841,4.867e-23,0.0,0.00574484013078,4.083e-26,0.0,4.083e-26,4.92418769215e-07,2.33609909819e-06,2.53477506294e-06,4.43353127787e-07,6.29658587011e-07,3.21629644752e-07,8.06889921918e-07,7.95427524779e-07,8.70343958405e-07,0.959377298628,0.0122285196404,0.955047246786,0.939845194885,0.939668724618,0.951609668775,0.951357068775
114,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.078,1.123,5.796,0.097,1.263,6.185,0.0,0.831337971118,0.415731784372,0.341528026223,0.00697068832699,0.139119653708,-0.0303429696972,-0.47249821048,0.427507148472,0.376615859447,0.287680844605,0.607011210233,-0.0328657793818,0.289174278949,-0.4932400274,-0.377674593473,0.311599532462,0.657480026407,0.141455963825,0.674784285448,0.724331677073,0.534505236836,0.548282180203,0.643187999473,0.114708262153,0.696717227044,0.708115188464,2.54080616853e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.017,0.066,0.15,0.0,0.0,0.0,0.017,0.066,0.15,0.019,0.07,0.155,0.0,0.0,0.0,0.019,0.07,0.155,75891.0,0.01,0.001,0.0,4.52650492481e-17,8.75147661784e-12,5.11504345571e-11,4.03221170619e-31,0.0,0.96795,0.0,9.33062332456e-30,0.0,3.65574982994,0.0,4.7412490235,0.0,3.6566269752,5.011e-23,0.0,0.00574484013078,4.138e-26,0.0,4.138e-26,4.96198353377e-07,2.36700413521e-06,2.54080616853e-06,8.00664438797e-07,8.21301670892e-07,9.63466254676e-07,1.12826777163e-08,6.8528942768e-08,6.96500435755e-08,0.962430717628,0.0108616351395,0.957703759973,0.943990120059,0.943891335355,0.953800474886,0.95250385123
115,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.07,1.217,5.843,0.082,1.403,6.22,0.0,0.839745115448,0.407441263591,0.325179742045,-0.00443865602095,0.151849239385,-0.0491005245249,-0.450405392106,0.414265577135,0.369624353421,0.358686088972,0.598189167229,-0.0492994625843,0.295164065096,-0.525061878514,-0.379896887034,0.360139358874,0.600612819384,0.141457437036,0.678263288557,0.721074687465,0.417421819862,0.195228704529,0.887493536445,0.523795547657,0.747172690931,0.409110246978,2.50157054679e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.069,0.151,0.0,0.0,0.0,0.016,0.069,0.151,0.018,0.074,0.155,0.0,0.0,0.0,0.018,0.074,0.155,44092.0,0.01,0.001,0.0,1.43214807403e-18,9.01097281254e-12,5.12932111751e-11,3.66228472381e-31,0.0,0.97595,0.0,9.09833331692e-30,0.0,0.538358524517,0.0,1.73462001599,0.0,3.75566018929,4.796e-23,0.0,0.00574484013078,3.761e-26,0.0,3.761e-26,4.90747719017e-07,2.3530481587e-06,2.50157054679e-06,2.9647420083e-07,1.38661352618e-07,6.30343035364e-07,8.27847194253e-07,1.18088979293e-06,6.46589631424e-07,0.964187984009,0.0104641487228,0.95924594037,0.946065182006,0.945908172863,0.955069662084,0.954459867327
116,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.097,1.201,5.955,0.124,1.322,6.453,0.0,0.783378250303,0.6014579084,0.0396337301164,0.139041528956,-0.0605270355877,0.0780142107007,-0.413205668532,0.597914066777,-0.0207572151296,0.0438584685667,0.680675546738,0.0818215247561,0.450331670505,-0.518922400864,-0.0972882341912,0.0459988858358,0.713894437924,0.141425532991,0.681709167763,0.717824093498,0.61164843119,0.616222652433,0.496140946962,0.593351565964,0.597418274139,0.539467630996,2.43589188904e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.068,0.152,0.0,0.0,0.0,0.019,0.068,0.152,0.022,0.072,0.158,0.0,0.0,0.0,0.022,0.072,0.158,22294.0,0.01,0.001,0.0,2.38754678757e-18,9.03452192105e-12,4.83207826342e-11,3.21131053396e-31,0.0,0.99528,0.0,8.30247284988e-30,0.0,5.8372438215,0.0,1.46819710633,0.0,1.36237522352,4.39e-23,0.0,0.00574484013078,3.577e-26,0.0,3.577e-26,4.79918843399e-07,2.31333811094e-06,2.43589188904e-06,6.04060912199e-07,6.08578390076e-07,4.89986302127e-07,7.76227149312e-07,7.81547248684e-07,7.05735765058e-07,0.966646468873,0.009698039699,0.962193451692,0.949498947211,0.949383137414,0.958648618886,0.957787415564
117,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.093,1.139,5.932,0.121,1.275,6.375,0.0,0.812886775718,0.287038314469,0.486650104494,-0.130805133737,0.053719537164,-0.0397590136629,-0.341706071853,0.301758581917,0.566001601186,0.680186072422,0.0871035812584,-0.0413961910925,0.468142741604,-0.288050072402,-0.431731147018,0.708194445445,0.0906902903876,0.141365264281,0.685926839506,0.713806859661,0.562774675675,0.640163964397,0.522948145714,0.568942577754,0.640569520284,0.515727673197,2.47200437841e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.067,0.152,0.0,0.0,0.0,0.019,0.067,0.152,0.022,0.07,0.157,0.0,0.0,0.0,0.022,0.07,0.157,139098.0,0.01,0.001,0.0,1.71595959424e-16,9.02151193848e-12,4.9816500581e-11,3.25874622665e-31,0.0,0.99128,0.0,8.9569665907e-30,0.0,2.53846129766,0.0,1.56872003079,0.0,1.25483531469,4.765e-23,0.0,0.00574484013078,3.651e-26,0.0,3.651e-26,4.89565976464e-07,2.37545230559e-06,2.47200437841e-06,6.8018049492e-07,7.73714704932e-07,6.32045370809e-07,5.67161994392e-07,6.38564770641e-07,5.14113633134e-07,0.965787806447,0.00987014139601,0.961427188503,0.948645633617,0.948561743412,0.958136540887,0.956686526543
142,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.132,1.275,5.434,0.167,1.415,5.823,0.0,0.829649889315,0.0277521784967,0.534122487874,0.0668139768746,-0.14546455991,0.0888931158968,-0.398066058954,0.0901260106933,0.630172298257,0.569628237096,0.322374432708,0.1003526178,0.367766012453,0.0359725935352,-0.554444887934,0.643060873595,0.363932773731,0.158168215158,0.656105076982,0.73790849275,0.537302224498,0.629407620974,0.561384330213,0.20582329126,0.614228683949,0.76181355763,2.54175566935e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.023,0.07,0.145,0.0,0.0,0.0,0.023,0.07,0.145,0.025,0.074,0.15,0.0,0.0,0.0,0.025,0.074,0.15,24180.0,0.01,0.001,0.0,3.2780511818e-18,9.01442474271e-12,4.96778721347e-11,3.9523603764e-31,0.0,0.90598,0.0,8.5019284937e-30,0.0,6.17648255552,0.0,4.8017567379,0.0,3.05627236614,4.662e-23,0.0,0.00574484013078,4.245e-26,0.0,4.245e-26,5.44816818806e-07,2.25998049283e-06,2.54175566935e-06,8.16370784132e-07,9.56314658018e-07,8.52960856961e-07,7.09422211897e-08,2.11709505232e-07,2.62578377695e-07,0.952444458051,0.0142362938249,0.947187035712,0.930274233598,0.930063117393,0.943414930516,0.942920274534
143,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.152,1.24,5.547,0.167,1.368,5.882,0.0,0.817660595903,0.360407409168,0.422349075228,-0.0922517617735,-0.12103107216,-0.043725720377,-0.34227505653,0.406181631676,0.521731206224,0.0730723815407,0.662124840685,-0.0479258152586,0.458334062879,-0.351568658849,-0.361856693632,0.0800913839276,0.725725557388,0.158047140122,0.659780515813,0.734650102058,0.531801359343,0.725062151378,0.43757535447,0.573074154543,0.325557738992,0.75206261174,2.50043180679e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.024,0.069,0.147,0.0,0.0,0.0,0.024,0.069,0.147,0.025,0.073,0.151,0.0,0.0,0.0,0.025,0.073,0.151,148526.0,0.01,0.001,0.0,9.20455162993e-16,8.88614353889e-12,4.8481045883e-11,3.41411963866e-31,0.0,0.9253,0.0,8.15574145352e-30,0.0,2.84325101015,0.0,4.79978598928,0.0,2.55525350459,4.443e-23,0.0,0.00574484013078,3.897e-26,0.0,3.897e-26,5.37924237709e-07,2.24560805561e-06,2.50043180679e-06,7.74098309702e-07,1.05541171708e-06,6.36941475066e-07,3.1022213073e-07,1.76234113273e-07,4.0711392061e-07,0.956181648665,0.0129331801166,0.950957333422,0.935600173664,0.935411459925,0.947311532117,0.946557626795
145,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.148,1.283,5.586,0.167,1.462,6.029,0.0,0.828421880381,0.350609199687,0.409879370055,-0.0857948947487,0.124211574502,-0.0910833638046,-0.378339686081,0.277314577401,0.415426858185,0.412729540115,0.654778115205,-0.0723631696988,0.396287348464,-0.475409793519,-0.483295737602,0.327902006508,0.520202788813,0.158005878544,0.66730636593,0.727829895192,0.483449741215,0.841957382071,0.239549816313,0.141425693267,0.822814592197,0.550431576266,2.09149296453e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.024,0.071,0.147,0.0,0.0,0.0,0.024,0.071,0.147,0.025,0.075,0.153,0.0,0.0,0.0,0.025,0.075,0.153,72372.0,0.01,0.001,0.0,1.63768726414e-14,8.9655567565e-12,4.80848171301e-11,1.99680464637e-31,0.0,0.93196,0.0,4.23160609916e-30,0.0,2.45237561589,0.0,5.30303644081,0.0,2.63765991858,2.257e-23,0.0,0.00574484013078,1.889e-26,0.0,1.889e-26,4.54045904836e-07,1.91757246954e-06,2.09149296453e-06,8.20562946707e-07,1.42906071001e-06,4.0658973705e-07,2.62659108664e-07,1.52815052478e-06,1.02227441042e-06,0.957301502415,0.0127025824732,0.952297362806,0.93694152256,0.936751401733,0.948786888435,0.948153614913
146,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.121,1.314,5.524,0.148,1.462,5.932,0.0,0.800496138032,0.0306887858317,0.577247626432,0.158166721635,-0.00570941030434,0.0297502616633,-0.511093945593,0.0498459700482,0.532918150563,0.63951143627,0.206001571982,0.0320390077091,0.309963442504,-0.00957176610747,-0.61584525781,0.688710306773,0.221849677408,0.158183672466,0.670459552324,0.72488751849,0.600771793896,0.482665867676,0.637265181725,0.524232598162,0.62621493011,0.577091885519,2.46563803362e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.022,0.071,0.147,0.0,0.0,0.0,0.022,0.071,0.147,0.024,0.075,0.152,0.0,0.0,0.0,0.024,0.075,0.152,132118.0,0.01,0.001,0.0,1.45628958178e-14,8.44417066028e-12,4.83931885599e-11,4.26634503543e-31,0.0,0.9213,0.0,8.23670071194e-30,0.0,6.11664387145,0.0,4.62866299335,0.0,0.548132285644,4.43e-23,0.0,0.00574484013078,3.756e-26,0.0,3.756e-26,5.38047171708e-07,2.28050632691e-06,2.46563803362e-06,6.74382405872e-07,5.4180534503e-07,7.153472097e-07,5.64748181116e-07,6.74612269453e-07,6.21692725379e-07,0.955087656359,0.0135130105423,0.950182579986,0.933626479365,0.933429686702,0.946727748754,0.946362036774
