Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb550,CLdb,CLdbs
235,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.071,0.935,5.215,0.08,1.004,5.495,0.0,0.816445940927,0.269319847897,0.484532137853,0.0515407871382,-0.153150252112,0.0382933373387,-0.24382853541,0.300455965491,0.487031410803,0.0353331806744,0.781255047773,0.0294719762101,0.521180097277,-0.275952663381,-0.53765432406,0.0271937295789,0.601282932806,0.173253612114,0.768505756794,0.615940003299,0.484902254963,0.677504885613,0.553043337455,0.839622293564,0.505450729944,0.198881783352,2.67359167374e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.013,0.046,0.109,0.0,0.0,0.0,0.013,0.046,0.109,0.014,0.048,0.112,0.0,0.0,0.0,0.014,0.048,0.112,35928.0,0.01,0.001,4.28566071264e-13,8.89726696976e-12,5.04603510304e-11,6.32846009663e-31,0.0,0.87984,0.0,8.45379929696e-30,0.0,1.32849822754,0.0,1.63768697939,0.0,5.26203548432,3.515e-23,0.0,0.0033878632056,2.809e-26,0.0,2.809e-26,6.02740331739e-07,2.67359167374e-06,2.14282332928e-06,7.05105272859e-07,9.85172294714e-07,8.04190472137e-07,5.15470080851e-07,3.10311827863e-07,1.22099674735e-07,0.940731419698,0.943895710663,0.0159261364135
236,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.057,0.848,5.323,0.066,0.938,5.61,0.0,0.816586574261,0.191574020161,0.5205115962,-0.0879959876789,-0.13345465863,0.0869641731148,-0.282986535504,0.243011203188,0.489252706762,0.783488194545,0.00891326979952,0.0666408451971,0.491020587966,-0.173746288217,-0.603122412453,0.600388799391,0.00683025907837,0.173149760724,0.77557030769,0.607050128236,0.350523940383,0.688101138669,0.635334392412,0.469210601118,0.671249662739,0.573816435867,2.56840054628e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.011,0.044,0.11,0.0,0.0,0.0,0.011,0.044,0.11,0.012,0.046,0.113,0.0,0.0,0.0,0.012,0.046,0.113,120166.0,0.01,0.001,2.16362161021e-14,8.54455610037e-12,5.0753257606e-11,5.81625648263e-31,0.0,0.89841,0.0,7.14330966153e-30,0.0,2.89968055049,0.0,1.89833881907,0.0,5.14721809011,2.884e-23,0.0,0.0033878632056,2.439e-26,0.0,2.439e-26,5.73407640318e-07,2.56840054628e-06,2.01032435812e-06,3.84309272187e-07,7.54423927519e-07,6.96571246108e-07,7.73367518927e-07,1.10637458961e-06,9.4578211206e-07,0.946356830991,0.948841653727,0.0141329790515
237,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.039,0.816,5.536,0.053,0.908,5.85,0.0,0.805588580188,0.571169551686,0.0356963246505,0.0500320596994,0.144965334157,-0.0558756182216,-0.452197860744,0.469724429804,0.0691273712477,0.616442915959,0.432404333905,-0.0474865507551,0.375722074139,-0.668586364766,-0.00798467734012,0.523891256116,0.367483904469,0.173182975877,0.780799580622,0.600299651647,0.15997398116,0.766733359787,0.621713985962,0.528358204287,0.266403476553,0.806143160762,2.15023929864e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.043,0.113,0.0,0.0,0.0,0.009,0.043,0.113,0.011,0.046,0.116,0.0,0.0,0.0,0.011,0.046,0.116,130328.0,0.01,0.001,8.46365806534e-17,8.85261037208e-12,5.05941002885e-11,3.15342592771e-31,0.0,0.93516,0.0,3.74385500832e-30,0.0,0.216788704651,0.0,0.906115558382,0.0,1.35255531864,1.379e-23,0.0,0.0033878632056,1.109e-26,0.0,1.109e-26,4.76927562242e-07,2.15023929864e-06,1.65316162299e-06,3.4697073903e-07,1.66298318361e-06,1.34844778889e-06,8.94842304484e-07,4.51188415259e-07,1.36530671402e-06,0.952856681501,0.955119219401,0.0123170367211
238,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.034,0.873,5.6,0.05,0.938,5.933,0.0,0.821130982738,0.207383924575,0.507686604376,0.0493693313341,0.150175889799,-0.0944377602674,-0.382886955842,0.122494885375,0.466663540161,0.77674961564,0.0914290239815,-0.0727806230541,0.406110795939,-0.302617084863,-0.61228201252,0.598619882801,0.07046187152,0.173146579405,0.786648785498,0.592624628509,0.567236879925,0.592829814745,0.57165998006,0.381867090229,0.46456226937,0.798973981603,2.69390683457e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.009,0.045,0.113,0.0,0.0,0.0,0.009,0.045,0.113,0.011,0.046,0.117,0.0,0.0,0.0,0.011,0.046,0.117,66830.0,0.01,0.001,1.57590383879e-16,8.63042651305e-12,5.08466239857e-11,6.94183429549e-31,0.0,0.94623,0.0,7.80781302784e-30,0.0,0.317327501951,0.0,4.50429156639,0.0,5.80911081088,3.298e-23,0.0,0.0033878632056,2.628e-26,0.0,2.628e-26,5.92946639265e-07,2.69390683457e-06,2.02946418594e-06,6.25893512771e-07,6.54132952841e-07,6.30773995297e-07,5.12325549219e-07,6.23272143349e-07,1.07192998404e-06,0.955308564026,0.957465835192,0.0117258634431
326,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.092,1.043,5.165,0.108,1.132,5.463,0.0,0.807403233703,0.152923560121,0.551829439723,0.0531981620313,0.131790090587,-0.0592326363258,-0.446805911874,0.0918337651766,0.488688867077,0.671888793317,0.313322792166,-0.0524044809936,0.377107094186,-0.209601605787,-0.617183580335,0.594435528845,0.277203908612,0.199301306421,0.76804768247,0.608589965996,0.423930513112,0.370117283245,0.826617273408,0.244767800832,0.475560785645,0.844944177347,2.60469985644e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.014,0.049,0.109,0.0,0.0,0.0,0.014,0.049,0.109,0.016,0.051,0.112,0.0,0.0,0.0,0.016,0.051,0.112,34441.0,0.01,0.001,5.79661471634e-18,8.55415993203e-12,5.02636656356e-11,8.13626332858e-31,0.0,0.87115,0.0,7.584936222e-30,0.0,4.53971432813,0.0,1.81695286525,0.0,1.90620188033,3.172e-23,0.0,0.0033878632056,2.792e-26,0.0,2.792e-26,6.75895645638e-07,2.60469985644e-06,2.063926802e-06,6.96041368314e-07,6.07686713502e-07,1.35720312707e-06,9.67298709236e-08,1.87937029525e-07,3.33913778424e-07,0.939422168778,0.942825906772,0.0165844339972
327,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.087,1.013,5.247,0.105,1.089,5.525,0.0,0.785769980466,0.505733855256,0.32399575598,0.0850034592521,-0.12083032512,0.0595793666059,-0.371742054024,0.534873702617,0.288579561888,0.130586475368,0.686904123954,0.0596033840047,0.487104833439,-0.411179866843,-0.317526524194,0.130639116871,0.68718102603,0.200188132102,0.773852746496,0.600896528952,0.414601471493,0.409804306686,0.812506030782,0.1539863605,0.655457493649,0.739367077167,2.33364739154e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.014,0.048,0.11,0.0,0.0,0.0,0.014,0.048,0.11,0.016,0.05,0.113,0.0,0.0,0.0,0.016,0.05,0.113,94304.0,0.01,0.001,9.74792253666e-17,8.8694776505e-12,4.89710935481e-11,4.78243984635e-31,0.0,0.88537,0.0,4.81123132777e-30,0.0,5.1987658941,0.0,5.25467792709,0.0,5.35118043114,1.983e-23,0.0,0.0033878632056,1.693e-26,0.0,1.693e-26,6.03691741631e-07,2.33364739154e-06,1.81207681141e-06,8.22877183281e-07,8.1335604615e-07,1.61261529439e-06,1.82442956946e-07,7.76585685286e-07,8.76001714625e-07,0.942319616502,0.945523524081,0.0156850486813
328,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.071,0.935,5.571,0.071,1.025,5.896,0.0,0.815829584151,0.559823147456,0.0251203125966,0.0288184020448,-0.139852074693,0.0757816572474,-0.414004271766,0.634347936128,-0.0236417803514,0.600444426135,0.243655200353,0.0874926974589,0.386813547979,-0.525356729124,-0.0837322087561,0.693235070661,0.281308848383,0.199912375535,0.781092122983,0.591548930793,0.281920446186,0.792933670035,0.54016391674,0.299888506839,0.284206456762,0.91065557342,2.29898276614e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.013,0.046,0.113,0.0,0.0,0.0,0.013,0.046,0.113,0.013,0.048,0.116,0.0,0.0,0.0,0.013,0.048,0.116,56183.0,0.01,0.001,1.78993566137e-13,8.57841361652e-12,4.83673234112e-11,2.45196976589e-31,0.0,0.94109,0.0,2.17033312709e-30,0.0,3.81796929602,0.0,2.39038629955,0.0,3.82834713075,8.26e-24,0.0,0.0033878632056,6.676e-27,0.0,6.676e-27,4.84375959365e-07,1.89254039632e-06,1.43328835995e-06,4.82879538311e-07,1.35815422286e-06,9.25204632217e-07,7.57079327364e-07,7.17489427608e-07,2.29898276614e-06,0.954006137211,0.956370682069,0.012205385604
419,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.133,1.199,5.151,0.14,1.302,5.447,0.0,0.807635415608,0.551356380858,0.152118421378,0.091842651528,0.110254659676,-0.0358080893618,-0.4857645702,0.503337951391,0.165176454341,0.632492312166,0.286481559173,-0.0363671710393,0.330383152417,-0.610068213599,-0.141599956008,0.642367590885,0.290954475587,0.223548418208,0.768216315512,0.599891487936,0.538186118332,0.42068017232,0.730331359488,0.812456252229,0.481713104686,0.328431610824,8.47521959196e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.017,0.052,0.109,0.0,0.0,0.0,0.017,0.052,0.109,0.018,0.055,0.112,0.0,0.0,0.0,0.018,0.055,0.112,35438.0,0.01,0.001,3.63448214719e-10,3.63560193683e-10,3.66624029731e-10,6.84272784034e-29,0.0,0.86878,0.0,3.71723085839e-28,0.0,1.551091779,0.0,1.4113480736,0.0,4.77469915885,1.867e-21,0.0,0.0033878632056,1.665e-24,0.0,1.665e-24,2.0999990803e-06,7.21657334449e-06,5.63534102832e-06,5.19412100286e-06,4.06005217174e-06,7.04854570594e-06,8.47521959196e-06,5.02503898683e-06,3.42606757599e-06,0.938756446235,0.942650405759,0.0171008173566
420,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.099,1.162,5.387,0.115,1.265,5.708,0.0,0.827661866374,0.458869834555,0.290073596206,0.127453490999,0.0634604309965,0.0176660361422,-0.488324892383,0.494213260364,0.298707586799,0.505051098115,0.415544377664,0.0200678926192,0.275317680656,-0.508270297842,-0.336874040142,0.573717336622,0.472041372629,0.224001023432,0.775200372084,0.590667355304,0.399785138773,0.47191830557,0.785789383795,0.887782663206,0.409643904292,0.209842356513,5.92092680584e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.015,0.052,0.111,0.0,0.0,0.0,0.015,0.052,0.111,0.016,0.054,0.114,0.0,0.0,0.0,0.016,0.054,0.114,133469.0,0.01,0.001,1.48538802629e-10,1.48788818335e-10,1.56886093249e-10,1.2386018686e-29,0.0,0.90947,0.0,6.58760562372e-29,0.0,5.06756080055,0.0,1.7910477257,0.0,1.51351814029,3.401e-22,0.0,0.0033878632056,3.011e-25,0.0,3.011e-25,1.37495158943e-06,4.75829515146e-06,3.62560405552e-06,2.47109404692e-06,2.91695313914e-06,4.85700762762e-06,5.92092680584e-06,2.73205557429e-06,1.39951058426e-06,0.948056384541,0.951206597902,0.0143214319171
421,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.142,1.05,5.523,0.16,1.144,5.86,0.0,0.816262618483,0.374372585677,0.414815377774,0.130143904626,-0.067463110007,0.0621162619431,-0.470234882768,0.416010548663,0.397485388063,0.616593671444,0.252534273006,0.0681595801143,0.322630336975,-0.36429493497,-0.473289720455,0.676582338217,0.277103442386,0.223638343014,0.781409556123,0.582567590185,0.175175047234,0.726511884458,0.664450287507,0.318852858688,0.25725052504,0.912225313107,2.17819863553e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.049,0.113,0.0,0.0,0.0,0.018,0.049,0.113,0.019,0.051,0.116,0.0,0.0,0.0,0.019,0.051,0.116,65629.0,0.01,0.001,8.9244437267e-18,8.50768971892e-12,4.99404006341e-11,5.05710976881e-31,0.0,0.93279,0.0,3.52654436397e-30,0.0,4.03660152079,0.0,5.39163853435,0.0,2.47286734923,1.447e-23,0.0,0.0033878632056,1.169e-26,0.0,1.169e-26,6.23397461404e-07,2.17819863553e-06,1.62392169395e-06,2.45810424091e-07,1.01946137447e-06,9.32374841842e-07,7.50128579636e-07,6.0520382898e-07,2.14608795181e-06,0.95220145239,0.954964891514,0.0128783236261
422,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.101,1.112,5.612,0.103,1.178,5.873,0.0,0.801339853118,0.190725471984,0.549867485344,0.128486084537,0.0511400897726,-0.0144850763413,-0.465051825179,0.142049029939,0.441635078497,0.737623118917,0.155594496799,-0.0123420189598,0.375791294249,-0.227312716942,-0.627996020806,0.628492270555,0.132574394797,0.223546023286,0.787672804309,0.574106896689,0.59056967518,0.501693498915,0.63208471893,0.147387716396,0.64653249417,0.748513590416,2.18360058248e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.015,0.05,0.113,0.0,0.0,0.0,0.015,0.05,0.113,0.015,0.052,0.116,0.0,0.0,0.0,0.015,0.052,0.116,2455.0,0.01,0.001,1.22159863853e-16,8.44058129481e-12,4.88100629423e-11,5.09907291797e-31,0.0,0.94821,0.0,3.22644287159e-30,0.0,5.63145072529,0.0,2.22417277261,0.0,6.23060925774,1.415e-23,0.0,0.0033878632056,1.179e-26,0.0,1.179e-26,6.19718268787e-07,2.18360058248e-06,1.59154936816e-06,6.70775110264e-07,5.69828635294e-07,7.1792832388e-07,3.6329362815e-07,1.59362761882e-06,1.84499919417e-06,0.954943082016,0.957638106797,0.0122617477171
423,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.08,1.181,5.568,0.101,1.27,5.878,0.0,0.809510816228,0.553038917137,0.119045812693,-0.0386102884842,0.152241698117,-0.0306601535728,-0.449195890651,0.422454519882,0.112853399061,0.0455430547244,0.777177666897,-0.02393157458,0.37603527089,-0.686791108526,-0.130729923175,0.0355483219662,0.606620748101,0.223358126347,0.793589996589,0.565973554778,0.291576873331,0.663325744589,0.689189294391,0.395789390073,0.565227316161,0.723787841685,2.30794894368e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.014,0.052,0.113,0.0,0.0,0.0,0.014,0.052,0.113,0.015,0.054,0.116,0.0,0.0,0.0,0.015,0.054,0.116,48046.0,0.01,0.001,3.89210231781e-18,8.81639129062e-12,5.11066219498e-11,6.07690590407e-31,0.0,0.9407,0.0,3.98855819544e-30,0.0,4.87712366884,0.0,2.23052344975,0.0,5.01870058406,1.714e-23,0.0,0.0033878632056,1.408e-26,0.0,1.408e-26,6.49578691743e-07,2.30794894368e-06,1.64598605516e-06,6.87357567304e-07,1.56371102043e-06,1.62468124235e-06,3.81077584877e-07,5.44217369015e-07,6.96884074185e-07,0.953966967836,0.956814648419,0.0126425794629
424,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.108,1.174,5.678,0.122,1.263,6.043,0.0,0.813710540279,0.510795996904,0.227265573599,0.134219687539,-0.0854285708645,0.0928938424876,-0.409583572634,0.519609852581,0.161330713863,0.540978609862,0.484698026191,0.0855144516319,0.39265056508,-0.545198212367,-0.306878998469,0.498003828113,0.446194115852,0.223881186668,0.801011286327,0.555209990394,0.249562731651,0.371749425709,0.894159274098,0.274695183804,0.839482303447,0.46884114388,2.46565548193e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.052,0.114,0.0,0.0,0.0,0.016,0.052,0.114,0.017,0.054,0.118,0.0,0.0,0.0,0.017,0.054,0.118,1220.0,0.01,0.001,1.91426777312e-16,8.53818761696e-12,5.06360931196e-11,4.62374595925e-32,0.0,0.95967,0.0,4.11143756051e-31,0.0,2.94467616554,0.0,3.58067239749,0.0,2.49613559642,1.232e-24,0.0,0.0033878632056,1.012e-27,0.0,1.012e-27,3.37127852179e-07,1.20618984806e-06,8.36053955027e-07,5.78025234043e-07,8.61028196713e-07,2.07100884119e-06,8.06811153761e-07,2.46565548193e-06,1.37704003029e-06,0.957155253388,0.959823036072,0.0117067741559
512,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.135,1.222,5.101,0.151,1.298,5.387,0.0,0.788191478504,0.39041243375,0.449533998922,0.0173225976132,0.154762515524,-0.00763042673679,-0.518089170235,0.327597749037,0.385997547471,0.136664628463,0.675672831903,-0.00783112026956,0.331991347841,-0.413511510885,-0.467109359705,0.140259146573,0.693444205944,0.244773100299,0.760238198315,0.601767406223,0.0922838790488,0.551285151071,0.829197423945,0.611496912828,0.578518317466,0.539803743927,1.99144068144e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.053,0.108,0.0,0.0,0.0,0.018,0.053,0.108,0.019,0.055,0.111,0.0,0.0,0.0,0.019,0.055,0.111,32405.0,0.01,0.001,1.21330235639e-15,8.60617329853e-12,4.80424767474e-11,4.26346002294e-31,0.0,0.86009,0.0,2.87324241194e-30,0.0,5.78079471898,0.0,2.29508095288,0.0,1.50008485463,1.075e-23,0.0,0.0033878632056,1.002e-26,0.0,1.002e-26,6.33542197374e-07,1.96771204884e-06,1.55754469908e-06,2.21633432127e-07,1.32399311095e-06,1.99144068144e-06,8.4020161462e-07,7.94888762683e-07,7.41694631177e-07,0.936497760422,0.940617068829,0.0178119805648
513,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.151,1.277,5.195,0.17,1.38,5.509,0.0,0.789869020759,0.523445971813,0.286424441819,0.0722067130595,0.12189534181,-0.0357359859537,-0.507730920501,0.451295807402,0.277717676413,0.575970446924,0.358322874478,-0.0379818608041,0.339994941094,-0.541838976852,-0.263781847961,0.612168064166,0.380842144918,0.245128954398,0.767950571052,0.591746327523,0.212617487445,0.303826508416,0.92869976678,0.347822746389,0.0922896333421,0.933006945672,2.42884360625e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.054,0.109,0.0,0.0,0.0,0.019,0.054,0.109,0.02,0.056,0.112,0.0,0.0,0.0,0.02,0.056,0.112,6937.0,0.01,0.001,2.73839410932e-16,8.91388607339e-12,4.88419347039e-11,9.30934816797e-31,0.0,0.87629,0.0,5.55718994209e-30,0.0,1.77209186538,0.0,1.13131986398,0.0,5.66998479122,2.398e-23,0.0,0.0033878632056,2.238e-26,0.0,2.238e-26,7.75284134211e-07,2.42884360625e-06,1.87155181375e-06,2.15223938705e-07,3.07551079688e-07,9.40084581391e-07,6.64932227643e-07,1.7642995498e-07,1.78362799222e-06,0.940179658983,0.944226779884,0.0168186974604
514,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.115,1.291,5.096,0.133,1.387,5.383,0.0,0.821986262661,0.356062480072,0.415011050393,0.139309176424,0.076921230471,0.0844574441978,-0.414068003818,0.369884580903,0.344835631317,0.0563794016571,0.750006517029,0.0718132197157,0.374961429755,-0.397123968016,-0.536238451202,0.0479387743389,0.637722148796,0.245291408291,0.774257703007,0.58340134929,0.758851355527,0.364717883832,0.539560455768,0.602548814081,0.516810116057,0.608146553547,6.25747375673e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.054,0.108,0.0,0.0,0.0,0.016,0.054,0.108,0.017,0.056,0.111,0.0,0.0,0.0,0.017,0.056,0.111,82828.0,0.01,0.001,2.65259778498e-10,2.65398078908e-10,2.70037606596e-10,3.71357828146e-29,0.0,0.8593,0.0,2.03791714604e-28,0.0,4.35784453144,0.0,4.84489422002,0.0,1.63171299679,1.012e-21,0.0,0.0033878632056,9.084e-25,0.0,9.084e-25,1.97747903422e-06,6.24187526766e-06,4.70323826177e-06,6.25747375673e-06,3.00745669104e-06,4.44920519354e-06,5.37002106171e-06,4.60590269746e-06,5.41990910086e-06,0.935652067314,0.94007781021,0.0182543823847
515,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.119,1.226,5.346,0.119,1.295,5.635,0.0,0.832414737634,0.0706236140528,0.528645503981,0.129741342971,0.0761519845605,0.0633731092207,-0.457746392761,0.1185463089,0.580726981759,0.126059238934,0.647506063697,0.070740476676,0.297545926659,-0.0347666099651,-0.602528393019,0.140714109837,0.722781131615,0.244988358486,0.780677595742,0.574911467717,0.172659771808,0.696559143553,0.696415079339,0.308312452711,0.078063515274,0.948076747466,2.04234627277e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.017,0.053,0.111,0.0,0.0,0.0,0.017,0.053,0.111,0.017,0.054,0.114,0.0,0.0,0.0,0.017,0.054,0.114,79430.0,0.01,0.001,2.10925233568e-17,8.62093417941e-12,4.98955971048e-11,4.83271023698e-31,0.0,0.90236,0.0,2.81991214367e-30,0.0,0.682027467461,0.0,3.96506498836,0.0,2.20155425825,1.122e-23,0.0,0.0033878632056,9.5e-27,0.0,9.5e-27,6.40918944714e-07,2.04234627277e-06,1.50403738965e-06,3.39502532892e-07,1.36965079398e-06,1.36936751916e-06,6.53250633626e-07,1.65400522643e-07,2.00877950457e-06,0.946122617784,0.949618954871,0.0150081433313
516,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.117,1.277,5.566,0.133,1.389,5.866,0.0,0.813804621482,0.553369094842,0.0963238214487,-0.0800747197623,-0.125755491355,0.0502574000742,-0.341352710088,0.63753602528,0.075765210892,0.63813331629,0.248084342479,0.0523708306936,0.464684683631,-0.506671003845,-0.12488518506,0.664968180169,0.258516816996,0.245060935932,0.786171420042,0.567344371603,0.350724469416,0.924003800446,0.152346064322,0.234794769538,0.518551526167,0.82217743274,2.66930603191e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.016,0.054,0.113,0.0,0.0,0.0,0.016,0.054,0.113,0.017,0.056,0.116,0.0,0.0,0.0,0.017,0.056,0.116,110572.0,0.01,0.001,4.86377231418e-13,8.53385689108e-12,5.01877751447e-11,8.13010320645e-32,0.0,0.9403,0.0,5.47175041966e-31,0.0,6.0440702202,0.0,5.78638442822,0.0,0.387385918406,2.042e-24,0.0,0.0033878632056,1.723e-27,0.0,1.723e-27,4.18704335158e-07,1.34323073768e-06,9.69348896894e-07,6.11744254726e-07,1.61167544771e-06,2.65726625048e-07,7.62291775025e-07,1.68354501295e-06,2.66930603191e-06,0.953301485619,0.956435533319,0.0130081025078
606,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.163,1.325,5.085,0.172,1.435,5.374,0.0,0.811323693844,0.539190737003,0.169740291493,-0.0630272478943,-0.135066696131,-0.0358691409529,-0.313802974309,0.586565050975,0.21085436626,0.0136945690915,0.715217053784,-0.0342314399635,0.490737374129,-0.522042556786,-0.139337822151,0.0130693071322,0.682561917766,0.264711919944,0.76850832677,0.582513992214,0.515162163779,0.522707098809,0.679253438611,0.139195635619,0.638699175588,0.756761480341,2.10748402045e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.055,0.108,0.0,0.0,0.0,0.019,0.055,0.108,0.02,0.057,0.111,0.0,0.0,0.0,0.02,0.057,0.111,142642.0,0.01,0.001,2.35839418903e-12,8.82071835303e-12,4.93287427313e-11,5.65412682235e-31,0.0,0.85733,0.0,3.03106665885e-30,0.0,2.99900412638,0.0,4.04174338823,0.0,5.88164265157,1.356e-23,0.0,0.0033878632056,1.236e-26,0.0,1.236e-26,7.2592075046e-07,2.10748402045e-06,1.59743087682e-06,8.6548571068e-07,8.7816139596e-07,1.14116328097e-06,3.25395800521e-07,1.49307863431e-06,1.76907132615e-06,0.935800725504,0.940289857467,0.0182222249782
